cluster	prevalence	term	what	familia	algoritmo
174_J	1.7543859649122806	DNA binding [GO:0003677]	mf	../results/Get_homologues/Microviridae/Microviridae_all_homologues_19062021_0758/	COG
20_major_capsid_protein	3.508771929824561	T=1 icosahedral viral capsid [GO:0039615]	cc	../results/Get_homologues/Microviridae/Microviridae_all_homologues_19062021_0758/	COG
20_major_capsid_protein	3.508771929824561	host cell cytoplasm [GO:0030430]	cc	../results/Get_homologues/Microviridae/Microviridae_all_homologues_19062021_0758/	COG
20_major_capsid_protein	3.508771929824561	virion [GO:0019012]	cc	../results/Get_homologues/Microviridae/Microviridae_all_homologues_19062021_0758/	COG
20_major_capsid_protein	3.508771929824561	viral capsid, major subunit [GO:0098017]	cc	../results/Get_homologues/Microviridae/Microviridae_all_homologues_19062021_0758/	COG
20_major_capsid_protein	3.508771929824561	structural molecule activity [GO:0005198]	mf	../results/Get_homologues/Microviridae/Microviridae_all_homologues_19062021_0758/	COG
45_mannosyl-glycoprotei..	3.508771929824561	bacterial-type flagellum assembly [GO:0044780]	bp	../results/Get_homologues/Microviridae/Microviridae_all_homologues_19062021_0758/	COG
45_mannosyl-glycoprotei..	3.508771929824561	peptidoglycan catabolic process [GO:0009253]	bp	../results/Get_homologues/Microviridae/Microviridae_all_homologues_19062021_0758/	COG
45_mannosyl-glycoprotei..	3.508771929824561	integral component of membrane [GO:0016021]	cc	../results/Get_homologues/Microviridae/Microviridae_all_homologues_19062021_0758/	COG
45_mannosyl-glycoprotei..	3.508771929824561	glutamine-tRNA ligase activity [GO:0004819]	mf	../results/Get_homologues/Microviridae/Microviridae_all_homologues_19062021_0758/	COG
45_mannosyl-glycoprotei..	3.508771929824561	amidase activity [GO:0004040]	mf	../results/Get_homologues/Microviridae/Microviridae_all_homologues_19062021_0758/	COG
45_mannosyl-glycoprotei..	3.508771929824561	lysozyme activity [GO:0003796]	mf	../results/Get_homologues/Microviridae/Microviridae_all_homologues_19062021_0758/	COG
45_mannosyl-glycoprotei..	3.508771929824561	N-acetylmuramoyl-L-alanine amidase activity [GO:0008745]	mf	../results/Get_homologues/Microviridae/Microviridae_all_homologues_19062021_0758/	COG
45_mannosyl-glycoprotei..	3.508771929824561	peptidoglycan binding [GO:0042834]	mf	../results/Get_homologues/Microviridae/Microviridae_all_homologues_19062021_0758/	COG
45_mannosyl-glycoprotei..	3.508771929824561	mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase activity [GO:0033925]	mf	../results/Get_homologues/Microviridae/Microviridae_all_homologues_19062021_0758/	COG
5_major_capsid_protein	59.64912280701754	T=1 icosahedral viral capsid [GO:0039615]	cc	../results/Get_homologues/Microviridae/Microviridae_all_homologues_19062021_0758/	COG
5_major_capsid_protein	59.64912280701754	host cell cytoplasm [GO:0030430]	cc	../results/Get_homologues/Microviridae/Microviridae_all_homologues_19062021_0758/	COG
5_major_capsid_protein	59.64912280701754	virion [GO:0019012]	cc	../results/Get_homologues/Microviridae/Microviridae_all_homologues_19062021_0758/	COG
5_major_capsid_protein	59.64912280701754	viral capsid, major subunit [GO:0098017]	cc	../results/Get_homologues/Microviridae/Microviridae_all_homologues_19062021_0758/	COG
5_major_capsid_protein	59.64912280701754	structural molecule activity [GO:0005198]	mf	../results/Get_homologues/Microviridae/Microviridae_all_homologues_19062021_0758/	COG
