X	cluster_name	size	taxa	Pfam_IDs	aa_file	na_file	taxids	Percentage_prevalence	Prevalencia_final_v1	Prevalencia_final_v2
11	17_putative_capsid_prot..	2	2		17_putative_capsid_prot...faa	17_putative_capsid_prot...fna	1618236_1618237	1.0471204188481675	1.0471204188481675	1.0471204188481675
12	22_putative_capsid_prot..	5	5		22_putative_capsid_prot...faa	22_putative_capsid_prot...fna	1618238_1618256_1379692_1379712_1788444	2.6178010471204187	2.6178010471204187	2.6178010471204187
13	23_putative_capsid_prot..	1	1		23_putative_capsid_prot...faa	23_putative_capsid_prot...fna	1618239	0.5235602094240838	0.5235602094240838	0.5235602094240838
14	26_putative_capsid_prot..	1	1		26_putative_capsid_prot...faa	26_putative_capsid_prot...fna	1618240	0.5235602094240838	0.5235602094240838	0.5235602094240838
15	27_putative_capsid_prot..	1	1	PF08398_	27_putative_capsid_prot...faa	27_putative_capsid_prot...fna	1618242	0.5235602094240838	0.5235602094240838	70.20672044465597
16	29_replication-associat..	12	12		29_replication-associat...faa	29_replication-associat...fna	1618232_1618246_1618253_1618259_1379720_1379710_1788440_1788449_1574422_1692248_1353241_1475062	6.282722513089005	6.282722513089005	128.04815803032895
17	30_putative_capsid_prot..	1	1		30_putative_capsid_prot...faa	30_putative_capsid_prot...fna	1618232	0.5235602094240838	0.5235602094240838	0.5235602094240838
18	31_putative_capsid_prot..	1	1		31_putative_capsid_prot...faa	31_putative_capsid_prot...fna	1618244	0.5235602094240838	0.5235602094240838	0.5235602094240838
19	33_putative_capsid_prot..	4	4		33_putative_capsid_prot...faa	33_putative_capsid_prot...fna	1618245_1788454_1959845_1419711	2.094240837696335	2.094240837696335	2.094240837696335
20	36_putative_capsid_prot..	1	1		36_putative_capsid_prot...faa	36_putative_capsid_prot...fna	1618246	0.5235602094240838	0.5235602094240838	0.5235602094240838
21	37_putative_capsid_prot..	5	5		37_putative_capsid_prot...faa	37_putative_capsid_prot...fna	1618247_1788443_1380894_1692249_2017082	2.6178010471204187	2.6178010471204187	2.6178010471204187
22	41_putative_capsid_prot..	2	2		41_putative_capsid_prot...faa	41_putative_capsid_prot...fna	1618249_1788442	1.0471204188481675	1.0471204188481675	1.0471204188481675
23	42_replication-associat..	2	2	PF00799_	42_replication-associat...faa	42_replication-associat...fna	1618249_1788442	1.0471204188481675	1.0471204188481675	109.28733201685475
24	43_putative_capsid_prot..	1	1		43_putative_capsid_prot...faa	43_putative_capsid_prot...fna	1618250	0.5235602094240838	0.5235602094240838	0.5235602094240838
25	45_putative_capsid_prot..	1	1		45_putative_capsid_prot...faa	45_putative_capsid_prot...fna	1618251	0.5235602094240838	0.5235602094240838	0.5235602094240838
26	47_putative_capsid_prot..	1	1		47_putative_capsid_prot...faa	47_putative_capsid_prot...fna	1618252	0.5235602094240838	0.5235602094240838	0.5235602094240838
27	49_putative_capsid_prot..	1	1		49_putative_capsid_prot...faa	49_putative_capsid_prot...fna	1618253	0.5235602094240838	0.5235602094240838	0.5235602094240838
28	52_putative_capsid_prot..	1	1		52_putative_capsid_prot...faa	52_putative_capsid_prot...fna	1618243	0.5235602094240838	0.5235602094240838	0.5235602094240838
29	53_putative_capsid_prot..	4	4		53_putative_capsid_prot...faa	53_putative_capsid_prot...fna	1618254_1692244_1379713_1788451	2.094240837696335	2.094240837696335	2.094240837696335
30	56_putative_capsid_prot..	1	1		56_putative_capsid_prot...faa	56_putative_capsid_prot...fna	1618255	0.5235602094240838	0.5235602094240838	0.5235602094240838
31	60_putative_capsid_prot..	1	1		60_putative_capsid_prot...faa	60_putative_capsid_prot...fna	1618257	0.5235602094240838	0.5235602094240838	0.5235602094240838
32	62_putative_capsid_prot..	1	1		62_putative_capsid_prot...faa	62_putative_capsid_prot...fna	1618258	0.5235602094240838	0.5235602094240838	0.5235602094240838
33	63_putative_capsid_prot..	1	1		63_putative_capsid_prot...faa	63_putative_capsid_prot...fna	1618259	0.5235602094240838	0.5235602094240838	0.5235602094240838
34	66_putative_capsid_prot..	1	1		66_putative_capsid_prot...faa	66_putative_capsid_prot...fna	1618260	0.5235602094240838	0.5235602094240838	0.5235602094240838
35	68_putative_capsid_prot..	4	4	PF02443_	68_putative_capsid_prot...faa	68_putative_capsid_prot...fna	759938_743300_1959844_1126411	2.094240837696335	2.094240837696335	2.094240837696335
36	70_cap	25	25	PF02443_	70_cap.faa	70_cap.fna	1868218_1868219_1329650_77856_142661_743290_1964372_126070_2304514_324685_400122_146032_400121_1475143_232802_257468_133704_85708_720569_345250_1195373_349370_459957_1732201_1642515	13.089005235602095	100	100
37	74_putative_capsid_prot..	36	36		74_putative_capsid_prot...faa	74_putative_capsid_prot...fna	2050585_2050586_2050587_1572237_1572239_2050038_742920_742922_742923_942037_942036_742915_742917_742918_942032_942034_942033_1520935_742924_1592764_1348500_1506568_942035_1234879_1234880_1234882_1234883_1574360_1574361_1574362_2152567_1530454_2038728_1345637_1755290_1795985	18.848167539267017	100	100
38	88_V2	1	1	PF05080_	88_V2.faa	88_V2.fna	77856	0.5235602094240838	0.5235602094240838	0.5235602094240838
39	93_putative_capsid_prot..	1	1		93_putative_capsid_prot...faa	93_putative_capsid_prot...fna	1692245	0.5235602094240838	0.5235602094240838	0.5235602094240838
40	99_putative_capsid_prot..	1	1	PF02443_PF02443_	99_putative_capsid_prot...faa	99_putative_capsid_prot...fna	1194757	0.5235602094240838	0.5235602094240838	0.5235602094240838
41	100_capsid_protein	3	3		100_capsid_protein.faa	100_capsid_protein.fna	2109365_1673638_2006585	1.5706806282722512	1.5706806282722512	1.5706806282722512
42	101_replication_associat..	17	17	PF00910_	101_replication_associat...faa	101_replication_associat...fna	2109365_1379722_1379710_1379712_1788441_1788447_1788448_1788451_1788454_1964372_2050038_2304514_1530454_2016456_1755290_1692258_1692262	8.900523560209423	8.900523560209423	141.98688206148745
43	102_replication_associat..	4	4	PF00799_PF00910_	102_replication_associat...faa	102_replication_associat...fna	1676184_2480197_1475063_2017724	2.094240837696335	2.094240837696335	78.12854433227459
44	103_hypothetical_protein	1	1		103_hypothetical_protein.faa	103_hypothetical_protein.fna	1676184	0.5235602094240838	0.5235602094240838	0.5235602094240838
45	104_putative_CP	1	1		104_putative_CP.faa	104_putative_CP.fna	1676184	0.5235602094240838	0.5235602094240838	0.5235602094240838
46	108_hypothetical_protein	1	1		108_hypothetical_protein.faa	108_hypothetical_protein.fna	1379692	0.5235602094240838	0.5235602094240838	0.5235602094240838
47	109_hypothetical_protein	1	1		109_hypothetical_protein.faa	109_hypothetical_protein.fna	1379692	0.5235602094240838	0.5235602094240838	0.5235602094240838
48	112_hypothetical_protein	1	1		112_hypothetical_protein.faa	112_hypothetical_protein.fna	1379714	0.5235602094240838	0.5235602094240838	0.5235602094240838
49	113_hypothetical_protein	1	1		113_hypothetical_protein.faa	113_hypothetical_protein.fna	1379714	0.5235602094240838	0.5235602094240838	0.5235602094240838
50	115_hypothetical_protein	1	1		115_hypothetical_protein.faa	115_hypothetical_protein.fna	1379715	0.5235602094240838	0.5235602094240838	0.5235602094240838
51	116_hypothetical_protein	1	1		116_hypothetical_protein.faa	116_hypothetical_protein.fna	1379715	0.5235602094240838	0.5235602094240838	0.5235602094240838
52	117_hypothetical_protein	1	1		117_hypothetical_protein.faa	117_hypothetical_protein.fna	1379715	0.5235602094240838	0.5235602094240838	0.5235602094240838
53	118_hypothetical_protein	1	1		118_hypothetical_protein.faa	118_hypothetical_protein.fna	1379715	0.5235602094240838	0.5235602094240838	0.5235602094240838
54	120_hypothetical_protein	1	1		120_hypothetical_protein.faa	120_hypothetical_protein.fna	1379717	0.5235602094240838	0.5235602094240838	0.5235602094240838
55	122_hypothetical_protein	1	1		122_hypothetical_protein.faa	122_hypothetical_protein.fna	1379718	0.5235602094240838	0.5235602094240838	0.5235602094240838
56	123_hypothetical_protein	1	1		123_hypothetical_protein.faa	123_hypothetical_protein.fna	1379718	0.5235602094240838	0.5235602094240838	0.5235602094240838
57	124_putative_viral_capsi..	1	1		124_putative_viral_capsi...faa	124_putative_viral_capsi...fna	1379719	0.5235602094240838	0.5235602094240838	0.5235602094240838
58	125_hypothetical_protein	1	1		125_hypothetical_protein.faa	125_hypothetical_protein.fna	1379719	0.5235602094240838	0.5235602094240838	0.5235602094240838
59	127_replication-associat..	1	1		127_replication-associat...faa	127_replication-associat...fna	1379720	0.5235602094240838	0.5235602094240838	0.5235602094240838
60	129_hypothetical_protein	1	1		129_hypothetical_protein.faa	129_hypothetical_protein.fna	1379720	0.5235602094240838	0.5235602094240838	0.5235602094240838
61	130_hypothetical_protein	1	1		130_hypothetical_protein.faa	130_hypothetical_protein.fna	1379720	0.5235602094240838	0.5235602094240838	0.5235602094240838
62	132_hypothetical_protein	4	4		132_hypothetical_protein.faa	132_hypothetical_protein.fna	1379722_1788446_1788447_2016456	2.094240837696335	2.094240837696335	2.094240837696335
63	134_putative_viral_capsi..	1	1	PF00729_	134_putative_viral_capsi...faa	134_putative_viral_capsi...fna	1379695	0.5235602094240838	0.5235602094240838	0.5235602094240838
64	136_putative_viral_capsi..	2	2	PF03898_	136_putative_viral_capsi...faa	136_putative_viral_capsi...fna	1379725_1379707	1.0471204188481675	1.0471204188481675	1.0471204188481675
65	137_hypothetical_protein	1	1		137_hypothetical_protein.faa	137_hypothetical_protein.fna	1379725	0.5235602094240838	0.5235602094240838	0.5235602094240838
66	140_putative_viral_capsi..	1	1		140_putative_viral_capsi...faa	140_putative_viral_capsi...fna	1379708	0.5235602094240838	0.5235602094240838	0.5235602094240838
67	141_putative_viral_capsi..	1	1	PF00844_	141_putative_viral_capsi...faa	141_putative_viral_capsi...fna	1379708	0.5235602094240838	0.5235602094240838	0.5235602094240838
68	143_hypothetical_protein	1	1		143_hypothetical_protein.faa	143_hypothetical_protein.fna	1379709	0.5235602094240838	0.5235602094240838	0.5235602094240838
69	144_hypothetical_protein	1	1		144_hypothetical_protein.faa	144_hypothetical_protein.fna	1379709	0.5235602094240838	0.5235602094240838	0.5235602094240838
70	148_hypothetical_protein	1	1		148_hypothetical_protein.faa	148_hypothetical_protein.fna	1379710	0.5235602094240838	0.5235602094240838	0.5235602094240838
71	149_hypothetical_protein	1	1		149_hypothetical_protein.faa	149_hypothetical_protein.fna	1379711	0.5235602094240838	0.5235602094240838	0.5235602094240838
72	150_hypothetical_protein	1	1		150_hypothetical_protein.faa	150_hypothetical_protein.fna	1379711	0.5235602094240838	0.5235602094240838	0.5235602094240838
73	152_replication-associat..	1	1	PF00910_	152_replication-associat...faa	152_replication-associat...fna	1379711	0.5235602094240838	0.5235602094240838	77.91698849373671
74	153_hypothetical_protein	1	1		153_hypothetical_protein.faa	153_hypothetical_protein.fna	1379711	0.5235602094240838	0.5235602094240838	0.5235602094240838
75	154_hypothetical_protein	1	1		154_hypothetical_protein.faa	154_hypothetical_protein.fna	1379712	0.5235602094240838	0.5235602094240838	0.5235602094240838
76	157_hypothetical_protein	1	1		157_hypothetical_protein.faa	157_hypothetical_protein.fna	1379712	0.5235602094240838	0.5235602094240838	0.5235602094240838
77	158_putative_viral_capsi..	1	1		158_putative_viral_capsi...faa	158_putative_viral_capsi...fna	1379712	0.5235602094240838	0.5235602094240838	0.5235602094240838
78	159_hypothetical_protein	1	1		159_hypothetical_protein.faa	159_hypothetical_protein.fna	1379713	0.5235602094240838	0.5235602094240838	0.5235602094240838
79	163_hypothetical_protein	1	1		163_hypothetical_protein.faa	163_hypothetical_protein.fna	1788438	0.5235602094240838	0.5235602094240838	0.5235602094240838
80	164_hypothetical_protein	1	1		164_hypothetical_protein.faa	164_hypothetical_protein.fna	1788438	0.5235602094240838	0.5235602094240838	0.5235602094240838
81	166_hypothetical_protein	1	1		166_hypothetical_protein.faa	166_hypothetical_protein.fna	1788439	0.5235602094240838	0.5235602094240838	0.5235602094240838
82	167_hypothetical_protein	1	1		167_hypothetical_protein.faa	167_hypothetical_protein.fna	1788439	0.5235602094240838	0.5235602094240838	0.5235602094240838
83	168_hypothetical_protein	1	1		168_hypothetical_protein.faa	168_hypothetical_protein.fna	1788439	0.5235602094240838	0.5235602094240838	0.5235602094240838
84	169_hypothetical_protein	1	1	PF08398_	169_hypothetical_protein.faa	169_hypothetical_protein.fna	1788439	0.5235602094240838	0.5235602094240838	0.5235602094240838
85	171_hypothetical_protein	1	1		171_hypothetical_protein.faa	171_hypothetical_protein.fna	1788440	0.5235602094240838	0.5235602094240838	0.5235602094240838
86	172_hypothetical_protein	1	1		172_hypothetical_protein.faa	172_hypothetical_protein.fna	1788440	0.5235602094240838	0.5235602094240838	0.5235602094240838
87	173_hypothetical_protein	5	5		173_hypothetical_protein.faa	173_hypothetical_protein.fna	1788441_1788446_1788447_1788448_1788451	2.6178010471204187	2.6178010471204187	2.6178010471204187
88	175_hypothetical_protein	1	1		175_hypothetical_protein.faa	175_hypothetical_protein.fna	1788441	0.5235602094240838	0.5235602094240838	0.5235602094240838
89	177_hypothetical_protein	1	1		177_hypothetical_protein.faa	177_hypothetical_protein.fna	1788442	0.5235602094240838	0.5235602094240838	0.5235602094240838
90	180_hypothetical_protein	1	1		180_hypothetical_protein.faa	180_hypothetical_protein.fna	1788443	0.5235602094240838	0.5235602094240838	0.5235602094240838
91	183_hypothetical_protein	1	1		183_hypothetical_protein.faa	183_hypothetical_protein.fna	1788444	0.5235602094240838	0.5235602094240838	0.5235602094240838
92	186_hypothetical_protein	1	1		186_hypothetical_protein.faa	186_hypothetical_protein.fna	1788445	0.5235602094240838	0.5235602094240838	0.5235602094240838
93	187_hypothetical_protein	1	1		187_hypothetical_protein.faa	187_hypothetical_protein.fna	1788445	0.5235602094240838	0.5235602094240838	0.5235602094240838
94	188_hypothetical_protein	1	1		188_hypothetical_protein.faa	188_hypothetical_protein.fna	1788445	0.5235602094240838	0.5235602094240838	0.5235602094240838
95	189_hypothetical_protein	1	1	PF02407_	189_hypothetical_protein.faa	189_hypothetical_protein.fna	1788446	0.5235602094240838	0.5235602094240838	0.5235602094240838
96	194_hypothetical_protein	1	1		194_hypothetical_protein.faa	194_hypothetical_protein.fna	1788447	0.5235602094240838	0.5235602094240838	0.5235602094240838
97	196_hypothetical_protein	1	1		196_hypothetical_protein.faa	196_hypothetical_protein.fna	1788447	0.5235602094240838	0.5235602094240838	0.5235602094240838
98	199_hypothetical_protein	1	1		199_hypothetical_protein.faa	199_hypothetical_protein.fna	1788448	0.5235602094240838	0.5235602094240838	0.5235602094240838
99	200_hypothetical_protein	1	1		200_hypothetical_protein.faa	200_hypothetical_protein.fna	1788448	0.5235602094240838	0.5235602094240838	0.5235602094240838
100	202_hypothetical_protein	1	1		202_hypothetical_protein.faa	202_hypothetical_protein.fna	1788449	0.5235602094240838	0.5235602094240838	0.5235602094240838
101	207_hypothetical_protein	1	1		207_hypothetical_protein.faa	207_hypothetical_protein.fna	1788451	0.5235602094240838	0.5235602094240838	0.5235602094240838
102	208_hypothetical_protein	1	1		208_hypothetical_protein.faa	208_hypothetical_protein.fna	1788451	0.5235602094240838	0.5235602094240838	0.5235602094240838
103	210_hypothetical_protein	1	1		210_hypothetical_protein.faa	210_hypothetical_protein.fna	1788452	0.5235602094240838	0.5235602094240838	0.5235602094240838
104	211_hypothetical_protein	1	1		211_hypothetical_protein.faa	211_hypothetical_protein.fna	1788452	0.5235602094240838	0.5235602094240838	0.5235602094240838
105	215_hypothetical_protein	1	1		215_hypothetical_protein.faa	215_hypothetical_protein.fna	1788455	0.5235602094240838	0.5235602094240838	0.5235602094240838
106	216_hypothetical_protein	2	2		216_hypothetical_protein.faa	216_hypothetical_protein.fna	1788455_2016459	1.0471204188481675	1.0471204188481675	1.0471204188481675
107	222_putative_replication..	1	1	PF02407_	222_putative_replication...faa	222_putative_replication...fna	2050038	0.5235602094240838	0.5235602094240838	143.6885179084815
108	223_hypothetical_protein	1	1		223_hypothetical_protein.faa	223_hypothetical_protein.fna	126070	0.5235602094240838	0.5235602094240838	0.5235602094240838
109	225_hypothetical_protein	2	2		225_hypothetical_protein.faa	225_hypothetical_protein.fna	126070_324685	1.0471204188481675	1.0471204188481675	1.0471204188481675
110	226_hypothetical_protein	1	1		226_hypothetical_protein.faa	226_hypothetical_protein.fna	126070	0.5235602094240838	0.5235602094240838	0.5235602094240838
111	229_capsid_protein	2	2		229_capsid_protein.faa	229_capsid_protein.fna	2304514_1611039	1.0471204188481675	1.0471204188481675	1.0471204188481675
112	271_putative_capsid_prot..	1	1		271_putative_capsid_prot...faa	271_putative_capsid_prot...fna	1692247	0.5235602094240838	0.5235602094240838	0.5235602094240838
113	292_ORF2	1	1		292_ORF2.faa	292_ORF2.fna	1574422	0.5235602094240838	0.5235602094240838	0.5235602094240838
114	293_cap	4	4		293_cap.faa	293_cap.fna	1574422_1353241_1525173_1475062	2.094240837696335	2.094240837696335	2.094240837696335
115	297_ORFC2	3	3		297_ORFC2.faa	297_ORFC2.fna	324685_146032_257468	1.5706806282722512	1.5706806282722512	1.5706806282722512
116	311_putative_Cap	1	1		311_putative_Cap.faa	311_putative_Cap.fna	2249941	0.5235602094240838	0.5235602094240838	0.5235602094240838
117	315_hypothetical_protein	1	1		315_hypothetical_protein.faa	315_hypothetical_protein.fna	400122	0.5235602094240838	0.5235602094240838	0.5235602094240838
118	322_putative_cap_protein	1	1		322_putative_cap_protein.faa	322_putative_cap_protein.fna	2006642	0.5235602094240838	0.5235602094240838	0.5235602094240838
119	326_hypothetical_protein	1	1		326_hypothetical_protein.faa	326_hypothetical_protein.fna	2016457	0.5235602094240838	0.5235602094240838	0.5235602094240838
120	329_capsid_protein	1	1		329_capsid_protein.faa	329_capsid_protein.fna	2016458	0.5235602094240838	0.5235602094240838	0.5235602094240838
121	330_hypothetical_protein	1	1		330_hypothetical_protein.faa	330_hypothetical_protein.fna	2016458	0.5235602094240838	0.5235602094240838	0.5235602094240838
122	333_hypothetical_protein	1	1		333_hypothetical_protein.faa	333_hypothetical_protein.fna	146032	0.5235602094240838	0.5235602094240838	0.5235602094240838
123	338_hypothetical_protein	1	1		338_hypothetical_protein.faa	338_hypothetical_protein.fna	400121	0.5235602094240838	0.5235602094240838	0.5235602094240838
124	345_hypothetical_protein	1	1		345_hypothetical_protein.faa	345_hypothetical_protein.fna	1525173	0.5235602094240838	0.5235602094240838	0.5235602094240838
125	347_hypothetical_protein	1	1		347_hypothetical_protein.faa	347_hypothetical_protein.fna	1525173	0.5235602094240838	0.5235602094240838	0.5235602094240838
126	351_hypothetical_protein	1	1		351_hypothetical_protein.faa	351_hypothetical_protein.fna	2017081	0.5235602094240838	0.5235602094240838	0.5235602094240838
127	352_hypothetical_protein	4	4		352_hypothetical_protein.faa	352_hypothetical_protein.fna	2017081_1105383_1105385_1105386	2.094240837696335	2.094240837696335	2.094240837696335
128	353_hypothetical_protein	1	1		353_hypothetical_protein.faa	353_hypothetical_protein.fna	2017081	0.5235602094240838	0.5235602094240838	0.5235602094240838
129	354_hypothetical_protein	1	1		354_hypothetical_protein.faa	354_hypothetical_protein.fna	2017081	0.5235602094240838	0.5235602094240838	0.5235602094240838
130	358_hypothetical_protein	1	1		358_hypothetical_protein.faa	358_hypothetical_protein.fna	2017083	0.5235602094240838	0.5235602094240838	0.5235602094240838
131	364_putative_structural_..	1	1		364_putative_structural_...faa	364_putative_structural_...fna	1173709	0.5235602094240838	0.5235602094240838	0.5235602094240838
132	365_putative_capsid_prot..	2	2		365_putative_capsid_prot...faa	365_putative_capsid_prot...fna	1692253_1692259	1.0471204188481675	1.0471204188481675	1.0471204188481675
133	367_putative_capsid_prot..	1	1		367_putative_capsid_prot...faa	367_putative_capsid_prot...fna	1692254	0.5235602094240838	0.5235602094240838	0.5235602094240838
134	368_putative_replication..	1	1	PF00799_PF08283_	368_putative_replication...faa	368_putative_replication...fna	1692254	0.5235602094240838	0.5235602094240838	127.07882333487402
135	376_Cap	1	1	PF00729_	376_Cap.faa	376_Cap.fna	1959843	0.5235602094240838	0.5235602094240838	0.5235602094240838
136	384_Cap	1	1		384_Cap.faa	384_Cap.fna	2169856	0.5235602094240838	0.5235602094240838	0.5235602094240838
137	390_ORFV2	1	1		390_ORFV2.faa	390_ORFV2.fna	257468	0.5235602094240838	0.5235602094240838	0.5235602094240838
138	393_capsid_protein	3	3		393_capsid_protein.faa	393_capsid_protein.fna	1795983_1795984_2293301	1.5706806282722512	1.5706806282722512	1.5706806282722512
139	400_capsid_protein	1	1	PF02443_	400_capsid_protein.faa	400_capsid_protein.fna	2294094	0.5235602094240838	0.5235602094240838	0.5235602094240838
140	404_putative_capsid_prot..	1	1		404_putative_capsid_prot...faa	404_putative_capsid_prot...fna	1692258	0.5235602094240838	0.5235602094240838	0.5235602094240838
141	407_putative_capsid_prot..	1	1		407_putative_capsid_prot...faa	407_putative_capsid_prot...fna	1692260	0.5235602094240838	0.5235602094240838	0.5235602094240838
142	411_nonstructural_protei..	1	1		411_nonstructural_protei...faa	411_nonstructural_protei...fna	1419711	0.5235602094240838	0.5235602094240838	0.5235602094240838
143	413_putative_capsid_prot..	1	1	PF02443_	413_putative_capsid_prot...faa	413_putative_capsid_prot...fna	1692261	0.5235602094240838	0.5235602094240838	0.5235602094240838
144	414_hypothetical_protein	1	1		414_hypothetical_protein.faa	414_hypothetical_protein.fna	2057942	0.5235602094240838	0.5235602094240838	0.5235602094240838
145	416_capsid_protein	1	1		416_capsid_protein.faa	416_capsid_protein.fna	2057942	0.5235602094240838	0.5235602094240838	0.5235602094240838
146	418_hypothetical_protein	1	1		418_hypothetical_protein.faa	418_hypothetical_protein.fna	1105383	0.5235602094240838	0.5235602094240838	0.5235602094240838
147	419_hypothetical_protein	1	1		419_hypothetical_protein.faa	419_hypothetical_protein.fna	1105383	0.5235602094240838	0.5235602094240838	0.5235602094240838
148	421_hypothetical_protein	1	1		421_hypothetical_protein.faa	421_hypothetical_protein.fna	1105383	0.5235602094240838	0.5235602094240838	0.5235602094240838
149	424_hypothetical_protein	1	1		424_hypothetical_protein.faa	424_hypothetical_protein.fna	1105385	0.5235602094240838	0.5235602094240838	0.5235602094240838
150	427_hypothetical_protein	1	1		427_hypothetical_protein.faa	427_hypothetical_protein.fna	1105386	0.5235602094240838	0.5235602094240838	0.5235602094240838
151	431_ORF3	1	1	PF05614_	431_ORF3.faa	431_ORF3.fna	85708	0.5235602094240838	0.5235602094240838	0.5235602094240838
152	437_cap_protein	2	2		437_cap_protein.faa	437_cap_protein.fna	1475063_2017724	1.0471204188481675	1.0471204188481675	1.0471204188481675
153	442_putative_capsid_prot..	1	1		442_putative_capsid_prot...faa	442_putative_capsid_prot...fna	1692262	0.5235602094240838	0.5235602094240838	0.5235602094240838
154	447_putative_replication..	1	1		447_putative_replication...faa	447_putative_replication...fna	1692263	0.5235602094240838	0.5235602094240838	0.5235602094240838
155	454_hypothetical_protein	1	1		454_hypothetical_protein.faa	454_hypothetical_protein.fna	349370	0.5235602094240838	0.5235602094240838	0.5235602094240838
156	461_ORFV2	1	1		461_ORFV2.faa	461_ORFV2.fna	1642515	0.5235602094240838	0.5235602094240838	0.5235602094240838
157	463_ORFC2	1	1		463_ORFC2.faa	463_ORFC2.fna	1642515	0.5235602094240838	0.5235602094240838	0.5235602094240838
