QueryID,SubjectID,Perc.Ident,Alignment.Length,Mismatches,Gap.Openings,Q.start,Q.end,S.start,S.end,E,Bits
ID:YP_007353980.1,ID:YP_009506319.1,31.313,297,160,10,43,324,6,273,7.76e-34,119
ID:YP_007353980.1,ID:YP_009109663.1,30.872,298,167,8,40,326,3,272,1.06e-33,119
ID:YP_007353980.1,ID:YP_009021843.1,31.773,299,162,10,43,328,6,275,1.49e-33,118
ID:YP_007353980.1,ID:YP_009506323.1,34.241,257,145,8,86,328,29,275,1.85e-33,118
ID:YP_007353980.1,ID:YP_009506327.1,34.387,253,142,9,86,324,38,280,2.46e-33,118
ID:YP_007353980.1,ID:YP_009506287.1,35.246,244,134,9,101,330,46,279,7.77e-33,116
ID:YP_007353980.1,ID:YP_009380542.1,31.525,295,141,11,82,326,21,304,8.74e-33,117
ID:YP_007353980.1,ID:YP_009551365.1,31.373,306,164,11,37,328,2,275,1.29e-32,115
ID:YP_007353980.1,ID:YP_009259737.1,30.233,301,166,10,41,331,2,268,1.61e-32,115
ID:YP_007353980.1,ID:YP_009506321.1,30.921,304,166,11,39,328,9,282,1.64e-32,115
ID:YP_007353980.1,ID:YP_009109670.1,30.034,293,171,9,42,327,5,270,1.83e-32,115
ID:YP_007353980.1,ID:YP_009109668.1,31.23,317,182,10,43,349,2,292,1.83e-32,115
ID:YP_007353980.1,ID:YP_009126882.1,30.328,244,137,6,42,282,11,224,1.88e-32,115
ID:YP_007353980.1,ID:YP_009110680.1,33.74,246,140,10,92,325,37,271,2.17e-32,115
ID:YP_007353980.1,ID:YP_004152331.1,33.333,255,146,8,88,328,32,276,3.19e-32,114
ID:YP_007353980.1,ID:YP_009552846.1,32.66,297,157,10,46,327,10,278,5.61e-32,114
ID:YP_007353980.1,ID:YP_009506317.1,32.787,305,155,13,36,323,2,273,1.36e-31,113
ID:YP_007353980.1,ID:YP_009513184.1,32.237,304,162,12,36,324,30,304,2.11e-31,113
ID:YP_007353980.1,ID:YP_009126884.1,31.731,312,162,10,38,327,2,284,3.13e-31,113
ID:YP_007353980.1,ID:YP_009109660.1,30.62,258,158,9,88,328,41,294,3.13e-31,112
ID:YP_007353980.1,ID:YP_009109675.1,31.511,311,172,13,41,332,2,290,5.89e-31,111
ID:YP_007353980.1,ID:YP_009551455.1,31.667,300,167,11,43,329,4,278,9.35e-31,111
ID:YP_007353980.1,ID:YP_009506310.1,31.186,295,161,11,43,324,5,270,9.76e-31,110
ID:YP_007353980.1,ID:YP_009158862.1,33.047,233,134,8,104,324,48,270,2.1000000000000002e-30,110
ID:YP_007353980.1,ID:YP_009458619.1,29.63,297,166,10,43,325,6,273,2.45e-30,109
ID:YP_007353980.1,ID:YP_004152327.1,29.795,292,155,12,34,310,1,257,2.72e-30,109
ID:YP_007353980.1,ID:YP_009506303.1,29.795,292,155,12,34,310,1,257,2.83e-30,109
ID:YP_007353980.1,ID:YP_009315918.1,34.643,280,144,12,42,311,7,257,3.17e-30,111
ID:YP_007353980.1,ID:YP_009506312.1,29.642,307,171,10,42,332,5,282,4.04e-30,109
ID:YP_007353980.1,ID:YP_008130363.1,33.058,242,139,9,100,328,45,276,5.79e-30,108
ID:YP_007353980.1,ID:YP_009126925.1,28.477,302,186,12,41,328,2,287,6.12e-30,109
ID:YP_007353980.1,ID:YP_009553624.1,34.615,234,130,8,104,324,49,272,1.21e-29,107
ID:YP_007353980.1,ID:YP_009362252.1,33.725,255,145,9,87,327,31,275,1.26e-29,107
ID:YP_007353980.1,ID:YP_009021850.1,30.897,301,165,10,37,323,47,318,2.14e-29,108
ID:YP_007353980.1,ID:YP_009389520.1,33.735,249,139,8,88,326,41,273,2.57e-29,107
ID:YP_007353980.1,ID:YP_009506307.1,34.553,246,138,8,92,324,37,272,2.68e-29,107
ID:YP_007353980.1,ID:YP_009126927.1,33.333,216,126,6,72,280,24,228,3.16e-29,106
ID:YP_007353980.1,ID:YP_009506314.1,32.806,253,146,9,86,324,30,272,4.89e-29,106
ID:YP_007353980.1,ID:YP_009506314.1,25,44,27,2,231,274,4,41,5.5,20.8
ID:YP_007353980.1,ID:YP_009021871.2,30.935,278,167,9,61,324,6,272,1.89e-28,104
ID:YP_007353980.1,ID:YP_009126919.1,29.861,288,157,12,44,323,8,258,2.6e-28,104
ID:YP_007353980.1,ID:YP_009506305.1,32.374,278,162,11,61,324,7,272,8.6e-28,102
ID:YP_007353980.1,ID:YP_009163901.1,30.522,249,143,9,96,328,49,283,1.79e-27,102
ID:YP_007353980.1,ID:YP_004152333.1,33.202,253,145,10,86,324,30,272,2.44e-27,101
ID:YP_007353980.1,ID:YP_009551498.1,28.435,313,174,12,43,327,29,319,2.47e-27,103
ID:YP_007353980.1,ID:YP_009126879.1,31.984,247,141,11,100,330,34,269,3.23e-27,101
ID:YP_007353980.1,ID:YP_009259700.1,30.337,267,157,11,103,347,50,309,4.7e-27,101
ID:YP_007353980.1,ID:YP_009259711.1,29.18,305,168,11,41,328,2,275,7.53e-27,100
ID:YP_007353980.1,ID:YP_007392931.1,30.612,294,144,13,43,328,5,246,2.35e-26,98.2
ID:YP_007353980.1,ID:YP_009259728.1,30.479,292,173,10,42,326,2,270,2.91e-26,99
ID:YP_007353980.1,ID:YP_009506300.1,31.186,295,157,14,34,311,1,266,5.83e-25,95.9
ID:YP_007353980.1,ID:YP_009109620.1,28.065,310,179,12,41,326,2,291,1.02e-24,95.5
ID:YP_007353980.1,ID:YP_009506302.1,30.126,239,145,7,100,326,45,273,3.87e-24,92.8
ID:YP_007353980.1,ID:YP_009126877.1,33.597,253,146,12,88,330,24,264,8.48e-24,91.7
ID:YP_007353980.1,ID:YP_009506298.1,31.687,243,141,11,100,324,44,279,4e-23,90.9
ID:YP_007353980.1,ID:YP_009109623.1,26.471,306,180,11,43,326,8,290,3.65e-22,88.2
ID:YP_007353980.1,ID:YP_009126922.1,31.696,224,126,10,121,327,60,273,1.06e-21,85.9
ID:YP_007353980.1,ID:YP_009389445.1,32.979,188,104,8,86,260,43,221,1.4e-21,87
ID:YP_007353980.1,ID:YP_009021846.1,26.619,278,161,10,15,280,4,250,3.99e-21,84
ID:YP_007353980.1,ID:YP_009109640.1,28.223,287,165,11,41,310,2,264,6.43e-21,85.5
ID:YP_007353980.1,ID:YP_009448204.1,23.649,296,193,8,36,326,14,281,8.25e-19,78.2
ID:YP_007353980.1,ID:YP_009389527.1,29.249,253,156,9,90,323,35,283,2.7e-18,76.6
ID:YP_007353980.1,ID:YP_009126901.1,26.936,297,167,14,28,306,27,291,1.15e-17,75.5
ID:YP_007353980.1,ID:YP_009021847.1,31.053,190,107,8,103,280,122,299,1.49e-17,74.7
ID:YP_007353980.1,ID:YP_009126898.1,28.509,228,135,9,100,310,45,261,2.41e-17,74.3
ID:YP_007353980.1,ID:YP_009389529.1,24,300,198,10,42,326,7,291,3.79e-15,67.4
ID:YP_007353980.1,ID:YP_006281010.1,24.014,279,179,9,43,313,2,255,1.5e-13,62
ID:YP_009000900.1,ID:YP_009000900.1,100,286,0,0,1,286,1,286,0,601
ID:YP_009000900.1,ID:YP_009091696.1,51.056,284,133,5,7,286,33,314,6.6e-97,281
ID:YP_009000900.1,ID:YP_009506283.1,50.175,285,127,6,6,276,12,295,1.29e-93,272
ID:YP_009000900.1,ID:YP_009506273.1,50.368,272,129,5,1,267,3,273,3.49e-92,268
ID:YP_009000900.1,ID:YP_007697652.1,50,280,131,7,6,281,19,293,3.63e-92,268
ID:YP_009000900.1,ID:YP_009021891.1,49.635,274,130,6,1,267,3,275,1e-89,262
ID:YP_009000900.1,ID:YP_009551365.1,51.111,270,125,3,4,266,3,272,2.34e-87,255
ID:YP_009000900.1,ID:YP_009506321.1,48.519,270,133,3,5,268,12,281,8.22e-87,254
ID:YP_009000900.1,ID:YP_009506327.1,50,274,126,5,1,265,9,280,8.68e-87,254
ID:YP_009000900.1,ID:YP_009506289.1,47.5,280,132,4,1,265,1,280,1.4e-86,253
ID:YP_009000900.1,ID:YP_009104366.1,48.679,265,131,3,5,264,6,270,1.59e-86,253
ID:YP_009000900.1,ID:NP_059527.1,48.327,269,137,2,3,271,33,299,2.97e-86,254
ID:YP_009000900.1,ID:YP_009506303.1,47.94,267,133,3,5,265,6,272,3.43e-86,252
ID:YP_009000900.1,ID:YP_004152327.1,47.94,267,133,3,5,265,6,272,3.87e-86,252
ID:YP_009000900.1,ID:YP_009506317.1,48.718,273,131,3,1,264,1,273,4.76e-86,252
ID:YP_009000900.1,ID:YP_009513185.1,49.057,265,130,3,5,264,6,270,5.14e-86,252
ID:YP_009000900.1,ID:YP_009506285.1,49.11,281,128,5,1,271,1,276,1.26e-85,251
ID:YP_009000900.1,ID:YP_004376332.1,44.765,277,148,4,6,277,25,301,4.52e-85,251
ID:YP_009000900.1,ID:YP_009513184.1,49.627,268,128,4,5,265,37,304,6.28e-85,250
ID:YP_009000900.1,ID:YP_009110680.1,49.265,272,131,4,1,266,1,271,4.41e-84,247
ID:YP_009000900.1,ID:YP_009506314.1,47.482,278,137,4,1,269,1,278,5.01e-84,246
ID:YP_009000900.1,ID:YP_764455.1,45.455,286,149,3,3,283,7,290,1.08e-83,246
ID:YP_009000900.1,ID:YP_009506310.1,48.881,268,129,4,5,265,4,270,1.47e-83,245
ID:YP_009000900.1,ID:YP_009506323.1,47.584,269,134,4,5,266,4,272,1.56e-83,245
ID:YP_009000900.1,ID:YP_009506275.1,47.482,278,141,5,7,281,9,284,1.84e-83,246
ID:YP_009000900.1,ID:YP_803549.1,46.996,283,143,3,6,283,10,290,2.67e-83,245
ID:YP_009000900.1,ID:YP_009458619.1,47.253,273,137,3,1,266,1,273,2.86e-83,244
ID:YP_009000900.1,ID:YP_008130363.1,47.232,271,136,4,1,264,1,271,3.12e-83,244
ID:YP_009000900.1,ID:YP_009170674.1,50.192,261,126,4,7,264,18,277,3.2e-83,245
ID:YP_009000900.1,ID:NP_047275.1,46.831,284,141,7,7,284,20,299,3.59e-83,245
ID:YP_009000900.1,ID:YP_009021893.1,45.848,277,143,3,4,273,32,308,9.93e-83,244
ID:YP_009000900.1,ID:YP_009506281.1,44.681,282,149,3,7,283,11,290,1.11e-82,244
ID:YP_009000900.1,ID:YP_009506302.1,47.059,272,138,3,1,266,1,272,1.65e-82,243
ID:YP_009000900.1,ID:YP_009506325.1,48.897,272,132,3,1,265,1,272,2.53e-82,242
ID:YP_009000900.1,ID:YP_009362252.1,46.763,278,141,3,1,271,1,278,4.81e-82,242
ID:YP_009000900.1,ID:YP_004152329.1,45.956,272,140,3,1,265,1,272,1.23e-81,241
ID:YP_009000900.1,ID:YP_009552846.1,44.755,286,149,4,3,279,4,289,2.25e-81,241
ID:YP_009000900.1,ID:YP_009551363.1,48.352,273,128,6,7,273,5,270,3.12e-81,240
ID:YP_009000900.1,ID:YP_009506330.1,47.388,268,135,3,4,265,3,270,3.99e-81,239
ID:YP_009000900.1,ID:YP_009158862.1,48.881,268,129,4,5,265,4,270,7.49e-81,238
ID:YP_009000900.1,ID:YP_803546.1,45.614,285,145,5,6,283,23,304,1.02e-80,239
ID:YP_009000900.1,ID:YP_009506305.1,47.426,272,136,3,1,265,1,272,1.45e-80,238
ID:YP_009000900.1,ID:YP_009506319.1,47.81,274,133,5,1,265,1,273,2.63e-80,237
ID:YP_009000900.1,ID:YP_009021850.1,47.191,267,134,4,5,264,52,318,4.24e-80,238
ID:YP_009000900.1,ID:YP_007974237.1,47.253,273,134,8,6,270,13,283,4.64e-80,238
ID:YP_009000900.1,ID:YP_009021871.2,46.642,268,135,4,6,265,5,272,8.91e-80,236
ID:YP_009000900.1,ID:YP_610960.1,46.831,284,144,3,5,283,7,288,1.74e-79,235
ID:YP_009000900.1,ID:YP_009021843.1,45.956,272,141,3,1,266,1,272,5.84e-79,234
ID:YP_009000900.1,ID:YP_009553624.1,44.853,272,143,3,1,265,1,272,5.9e-79,234
ID:YP_009000900.1,ID:YP_004152333.1,47.059,272,137,3,1,265,1,272,7.74e-79,233
ID:YP_009000900.1,ID:YP_009506287.1,46.886,273,137,4,1,265,1,273,1.13e-78,233
ID:YP_009000900.1,ID:YP_009506307.1,45.221,272,142,3,1,265,1,272,2.81e-78,232
ID:YP_009000900.1,ID:YP_009134739.1,45.745,282,146,3,7,283,11,290,5.19e-78,232
ID:YP_009000900.1,ID:YP_004152331.1,45.588,272,141,3,1,265,1,272,8.17e-78,231
ID:YP_009000900.1,ID:YP_009506312.1,46.35,274,138,4,1,265,1,274,6.25e-77,229
ID:YP_009000900.1,ID:NP_937956.1,46.209,277,141,7,7,276,15,290,1.42e-76,229
ID:YP_009000900.1,ID:NP_065678.1,45.39,282,146,7,7,281,12,292,1.68e-75,226
ID:YP_009000900.1,ID:YP_003422530.1,45.39,282,146,7,7,281,12,292,2.3e-75,226
ID:YP_009000900.1,ID:YP_009423856.1,45.105,286,149,6,8,286,22,306,7.21e-75,224
ID:YP_009000900.1,ID:NP_573442.1,44.755,286,149,5,4,283,7,289,1.56e-74,223
ID:YP_009000900.1,ID:YP_164517.1,43.599,289,152,8,5,286,8,292,5.75e-73,219
ID:YP_009000900.1,ID:YP_007392931.1,44.361,266,116,3,6,266,5,243,8.86e-73,217
ID:YP_009000900.1,ID:NP_877978.1,43.299,291,150,9,5,286,8,292,1.85e-72,218
ID:YP_009000900.1,ID:YP_271918.1,42.612,291,152,9,5,286,8,292,8.67e-71,213
ID:YP_009000900.1,ID:NP_150368.1,43.945,289,152,8,5,286,8,293,1.89e-70,213
ID:YP_009000900.1,ID:YP_009506315.1,44.061,261,137,6,10,266,8,263,7.06e-67,202
ID:YP_009000900.1,ID:YP_009091698.1,44.569,267,141,7,7,269,10,273,3.87e-66,201
ID:YP_009000900.1,ID:YP_009506298.1,39.502,281,148,6,5,268,7,282,1.35e-65,201
ID:YP_009000900.1,ID:YP_009163927.1,44.656,262,131,9,10,265,9,262,1.81e-63,194
ID:YP_009000900.1,ID:YP_009506300.1,38.435,294,154,8,5,280,9,293,3.49e-62,192
ID:YP_009000900.1,ID:YP_009315918.1,39.245,265,155,4,2,260,3,267,3.7e-62,193
ID:YP_009000900.1,ID:YP_009109668.1,41.404,285,151,10,10,285,6,283,1.37e-61,190
ID:YP_009000900.1,ID:YP_009021846.1,43.556,225,119,5,2,220,28,250,2.05e-59,183
ID:YP_009000900.1,ID:YP_009380542.1,37.171,304,143,9,6,264,1,301,1.2e-57,181
ID:YP_009000900.1,ID:YP_009109643.1,39.847,261,141,7,1,250,1,256,1.17e-55,174
ID:YP_009000900.1,ID:YP_009389520.1,35.496,262,158,5,7,264,16,270,4.1e-53,168
ID:YP_009000900.1,ID:YP_009126935.1,34.194,310,157,8,4,282,1,294,7.3e-52,165
ID:YP_009000900.1,ID:YP_009121932.1,37.226,274,156,8,6,274,4,266,1.32e-50,162
ID:YP_009000900.1,ID:YP_009109663.1,39.113,248,135,8,10,245,10,253,3.08e-50,160
ID:YP_009000900.1,ID:YP_009021847.1,35.766,274,119,6,2,220,28,299,7.6e-50,160
ID:YP_009000900.1,ID:YP_009551498.1,35.43,302,155,10,5,272,28,323,1.92e-49,160
ID:YP_009000900.1,ID:YP_009551455.1,36.63,273,155,9,7,265,5,273,5.46e-49,157
ID:YP_009000900.1,ID:YP_009109670.1,35.055,271,166,6,7,271,7,273,8.89e-48,154
ID:YP_009000900.1,ID:YP_009259711.1,34.307,274,168,6,6,269,4,275,1e-47,154
ID:YP_009000900.1,ID:YP_009126938.1,38.113,265,148,8,7,265,12,266,1.57e-47,153
ID:YP_009000900.1,ID:YP_009551494.1,35.125,279,156,8,4,268,1,268,1.86e-47,153
ID:YP_009000900.1,ID:YP_009163901.1,37.5,248,139,9,11,250,23,262,5.63e-47,152
ID:YP_009000900.1,ID:YP_009126905.1,31.655,278,170,6,4,268,1,271,1.12e-44,146
ID:YP_009000900.1,ID:YP_009126915.1,30.717,293,167,3,4,264,1,289,3.12e-44,145
ID:YP_009000900.1,ID:YP_009259745.1,35.315,286,142,8,4,263,3,271,5.86e-44,144
ID:YP_009000900.1,ID:YP_009109675.1,37.011,281,152,11,6,264,4,281,6.31e-44,144
ID:YP_009000900.1,ID:YP_009389534.1,32.734,278,175,5,10,277,6,281,2.9e-43,142
ID:YP_009000900.1,ID:YP_009552020.1,35.743,249,149,5,6,251,4,244,8.93e-43,141
ID:YP_009000900.1,ID:YP_007353980.1,35.764,288,149,8,10,268,47,327,3.5e-42,141
ID:YP_009000900.1,ID:YP_009126890.1,34.767,279,157,11,7,278,5,265,1.11e-41,137
ID:YP_009000900.1,ID:YP_009109630.1,35.714,280,154,12,7,264,10,285,7.38e-41,137
ID:YP_009000900.1,ID:YP_009259700.1,35.593,236,132,6,48,264,51,285,9.58e-40,134
ID:YP_009000900.1,ID:YP_009126916.1,35.87,276,152,13,6,264,38,305,3.04e-39,134
ID:YP_009000900.1,ID:YP_009551679.1,34.783,299,158,14,1,275,1,286,3.41e-38,130
ID:YP_009000900.1,ID:YP_009126884.1,33.929,280,158,8,7,265,8,281,5.64e-38,129
ID:YP_009000900.1,ID:YP_009109686.1,33.216,283,163,10,7,271,15,289,1.29e-37,129
ID:YP_009000900.1,ID:YP_009126892.1,33.778,225,129,6,48,255,55,276,1.38e-37,128
ID:YP_009000900.1,ID:YP_009126925.1,30.405,296,176,12,7,277,5,295,6.72e-36,123
ID:YP_009000900.1,ID:YP_009126896.1,33.333,270,159,10,7,264,6,266,1.91e-35,121
ID:YP_009000900.1,ID:YP_009259692.1,32,275,167,7,6,266,5,273,2.8e-35,122
ID:YP_009000900.1,ID:YP_009126882.1,32.895,228,139,6,1,223,7,225,3.85e-34,117
ID:YP_009000900.1,ID:YP_009551453.1,31.225,253,161,6,10,250,11,262,1.82e-32,115
ID:YP_009000900.1,ID:YP_009551453.1,42.105,19,11,0,251,269,49,67,3.8,20.8
ID:YP_009000900.1,ID:YP_009551496.1,33.482,224,127,7,43,250,44,261,6.83e-31,110
ID:YP_009000900.1,ID:YP_009259720.1,32.014,278,164,12,8,265,23,295,3.75e-30,110
ID:YP_009000900.1,ID:YP_009551505.1,30.279,251,140,9,39,268,33,269,2.37e-29,105
ID:YP_009000900.1,ID:YP_009126877.1,33.761,234,134,9,42,264,34,257,2.28e-27,100
ID:YP_009000900.1,ID:YP_009126927.1,34.043,188,117,4,39,220,42,228,2.94e-27,99.8
ID:YP_009000900.1,ID:YP_009389445.1,32.051,234,144,9,48,268,56,287,7.44e-26,97.8
ID:YP_009000900.1,ID:YP_009389527.1,30.045,223,132,7,48,250,50,268,7.15e-25,94.4
ID:YP_009000900.1,ID:YP_009126901.1,28.352,261,163,9,8,250,41,295,1.16e-24,94.4
ID:YP_009000900.1,ID:YP_009126879.1,30.242,248,151,10,33,268,29,266,2.93e-24,91.7
ID:YP_009000900.1,ID:YP_009126922.1,30.576,278,161,12,12,269,9,274,8.04e-24,90.5
ID:YP_009000900.1,ID:YP_009126919.1,31.381,239,149,7,11,243,12,241,1.27e-23,90.1
ID:YP_009000900.1,ID:YP_009109640.1,28.516,256,158,7,34,266,32,285,1.54e-23,91.7
ID:YP_009000900.1,ID:YP_009109660.1,30.522,249,154,9,32,263,41,287,1.96e-23,90.1
ID:YP_009000900.1,ID:YP_009448204.1,29.758,289,168,11,7,282,22,288,3.03e-23,89.7
ID:YP_009000900.1,ID:YP_009109620.1,27.241,290,183,12,1,264,1,288,3.75e-23,89.7
ID:YP_009000900.1,ID:YP_006281010.1,31.034,232,125,8,42,253,39,255,1.89e-22,86.7
ID:YP_009000900.1,ID:YP_009126898.1,27.083,288,163,12,5,265,10,277,2.27e-22,87.8
ID:YP_009000900.1,ID:YP_009259737.1,29.057,265,171,10,7,263,5,260,2.79e-22,86.7
ID:YP_009000900.1,ID:YP_009259728.1,27.509,269,160,10,4,251,1,255,4.36e-20,80.5
ID:YP_009000900.1,ID:YP_009109623.1,26.897,290,177,10,3,264,5,287,4.23e-17,72.4
ID:YP_009000900.1,ID:YP_009389529.1,26.996,263,146,10,33,264,41,288,1.09e-16,71.2
ID:YP_009551679.1,ID:YP_009551679.1,100,322,0,0,1,322,1,322,0,672
ID:YP_009551679.1,ID:YP_009551453.1,48.86,307,146,7,3,301,6,309,2.69e-98,286
ID:YP_009551679.1,ID:YP_764455.1,37.5,280,153,8,2,276,8,270,5.93e-50,161
ID:YP_009551679.1,ID:YP_009506281.1,36.429,280,156,9,4,278,10,272,6.25e-50,161
ID:YP_009551679.1,ID:YP_803546.1,36.111,288,151,9,2,278,21,286,1.97e-48,157
ID:YP_009551679.1,ID:YP_610960.1,36.62,284,154,7,2,278,6,270,5.91e-48,155
ID:YP_009551679.1,ID:YP_803549.1,37.153,288,153,8,2,281,8,275,7.22e-48,155
ID:YP_009551679.1,ID:NP_059527.1,36.042,283,157,9,2,278,34,298,1e-47,156
ID:YP_009551679.1,ID:YP_009109643.1,33.562,292,159,10,3,278,5,277,1.33e-47,154
ID:YP_009551679.1,ID:YP_009163927.1,33.803,284,164,9,1,278,2,267,2.29e-47,154
ID:YP_009551679.1,ID:YP_007697652.1,36.042,283,150,10,4,275,19,281,5.78e-47,153
ID:YP_009551679.1,ID:NP_573442.1,34.722,288,160,8,2,281,7,274,2e-46,152
ID:YP_009551679.1,ID:YP_009551494.1,36.364,275,166,6,3,276,2,268,1.46e-45,149
ID:YP_009551679.1,ID:YP_009021891.1,36.879,282,150,11,4,273,8,273,2.63e-45,149
