11,Haloarcula-hispanica-pleomorphic-virus-3_taxid_1879051.gbk,ID:YP_009798574.1 |[Haloarcula hispanica pleomorphic virus 3]||Haloarcula-hispanica-pleomorphic-virus-3_taxid_1879051.gbk|putative protein 11|1764|NC_047928(11648):7179-8942:-1 ^GeneID:54989036^ Haloarcula hispanica pleomorphic virus 3, complete genome.|neighbours:ID:YP_009798573.1(-1),ID:YP_009798575.1(-1)|neighbour_genes:putative protein 10,putative protein 12|
12,Haloarcula-hispanica-pleomorphic-virus-3_taxid_1879051.gbk,ID:YP_009798575.1 |[Haloarcula hispanica pleomorphic virus 3]||Haloarcula-hispanica-pleomorphic-virus-3_taxid_1879051.gbk|putative protein 12|144|NC_047928(11648):8945-9088:-1 ^GeneID:54989037^ Haloarcula hispanica pleomorphic virus 3, complete genome.|neighbours:ID:YP_009798574.1(-1),ID:YP_009798576.1(-1)|neighbour_genes:putative protein 11,putative protein 13|
13,Haloarcula-hispanica-pleomorphic-virus-3_taxid_1879051.gbk,ID:YP_009798576.1 |[Haloarcula hispanica pleomorphic virus 3]||Haloarcula-hispanica-pleomorphic-virus-3_taxid_1879051.gbk|putative protein 13|198|NC_047928(11648):9085-9282:-1 ^GeneID:54989038^ Haloarcula hispanica pleomorphic virus 3, complete genome.|neighbours:ID:YP_009798575.1(-1),ID:YP_009798577.1(-1)|neighbour_genes:putative protein 12,putative protein 14|
14,Haloarcula-hispanica-pleomorphic-virus-3_taxid_1879051.gbk,ID:YP_009798577.1 |[Haloarcula hispanica pleomorphic virus 3]||Haloarcula-hispanica-pleomorphic-virus-3_taxid_1879051.gbk|putative protein 14|189|NC_047928(11648):9279-9467:-1 ^GeneID:54989039^ Haloarcula hispanica pleomorphic virus 3, complete genome.|neighbours:ID:YP_009798576.1(-1),ID:YP_009798578.1(-1)|neighbour_genes:putative protein 13,putative protein 15|
15,Haloarcula-hispanica-pleomorphic-virus-3_taxid_1879051.gbk,ID:YP_009798578.1 |[Haloarcula hispanica pleomorphic virus 3]||Haloarcula-hispanica-pleomorphic-virus-3_taxid_1879051.gbk|putative protein 15|777|NC_047928(11648):9502-10278:-1 ^GeneID:54989040^ Haloarcula hispanica pleomorphic virus 3, complete genome.|neighbours:ID:YP_009798577.1(-1),ID:YP_009798579.1(-1)|neighbour_genes:putative protein 14,putative protein 16|
16,Haloarcula-hispanica-pleomorphic-virus-3_taxid_1879051.gbk,ID:YP_009798579.1 |[Haloarcula hispanica pleomorphic virus 3]||Haloarcula-hispanica-pleomorphic-virus-3_taxid_1879051.gbk|putative protein 16|255|NC_047928(11648):10446-10700:-1 ^GeneID:54989041^ Haloarcula hispanica pleomorphic virus 3, complete genome.|neighbours:ID:YP_009798578.1(-1),ID:YP_009798580.1(-1)|neighbour_genes:putative protein 15,putative protein 17|
17,Haloarcula-hispanica-pleomorphic-virus-3_taxid_1879051.gbk,ID:YP_009798580.1 |[Haloarcula hispanica pleomorphic virus 3]||Haloarcula-hispanica-pleomorphic-virus-3_taxid_1879051.gbk|putative protein 17|330|NC_047928(11648):10936-11265:-1 ^GeneID:54989042^ Haloarcula hispanica pleomorphic virus 3, complete genome.|neighbours:ID:YP_009798579.1(-1),end()|neighbour_genes:putative protein 16,end()|
18,Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk,ID:YP_005454295.1 |[Halogeometricum pleomorphic virus 1]||Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk|ORF1|399|NC_017090(9694):49-447:1 ^GeneID:11948288^ Halogeometricum pleomorphic virus 1, complete genome.|neighbours:start(),ID:YP_005454296.1(1)|neighbour_genes:start(),2|
19,Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk,ID:YP_005454296.1 |[Halogeometricum pleomorphic virus 1]||Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk|2|408|NC_017090(9694):506-913:1 ^GeneID:11948289^ Halogeometricum pleomorphic virus 1, complete genome.|neighbours:ID:YP_005454295.1(1),ID:YP_005454297.1(1)|neighbour_genes:ORF1,3|
20,Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk,ID:YP_005454297.1 |[Halogeometricum pleomorphic virus 1]||Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk|3|204|NC_017090(9694):929-1132:1 ^GeneID:11948290^ Halogeometricum pleomorphic virus 1, complete genome.|neighbours:ID:YP_005454296.1(1),ID:YP_005454298.1(1)|neighbour_genes:2,4|
21,Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk,ID:YP_005454298.1 |[Halogeometricum pleomorphic virus 1]||Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk|4|1461|NC_017090(9694):1132-2592:1 ^GeneID:11948291^ Halogeometricum pleomorphic virus 1, complete genome.|neighbours:ID:YP_005454297.1(1),ID:YP_005454299.1(1)|neighbour_genes:3,ORF5|
22,Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk,ID:YP_005454299.1 |[Halogeometricum pleomorphic virus 1]||Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk|ORF5|570|NC_017090(9694):2597-3166:1 ^GeneID:11948292^ Halogeometricum pleomorphic virus 1, complete genome.|neighbours:ID:YP_005454298.1(1),ID:YP_005454300.1(1)|neighbour_genes:4,ORF6|
23,Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk,ID:YP_005454300.1 |[Halogeometricum pleomorphic virus 1]||Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk|ORF6|777|NC_017090(9694):3163-3939:1 ^GeneID:11948293^ Halogeometricum pleomorphic virus 1, complete genome.|neighbours:ID:YP_005454299.1(1),ID:YP_005454301.1(1)|neighbour_genes:ORF5,ORF7|
24,Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk,ID:YP_005454301.1 |[Halogeometricum pleomorphic virus 1]||Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk|ORF7|1146|NC_017090(9694):3932-5077:1 ^GeneID:11948294^ Halogeometricum pleomorphic virus 1, complete genome.|neighbours:ID:YP_005454300.1(1),ID:YP_005454302.1(1)|neighbour_genes:ORF6,ORF8|
25,Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk,ID:YP_005454302.1 |[Halogeometricum pleomorphic virus 1]||Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk|ORF8|177|NC_017090(9694):5074-5250:1 ^GeneID:11948295^ Halogeometricum pleomorphic virus 1, complete genome.|neighbours:ID:YP_005454301.1(1),ID:YP_005454303.1(1)|neighbour_genes:ORF7,ORF9|
26,Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk,ID:YP_005454303.1 |[Halogeometricum pleomorphic virus 1]||Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk|ORF9|381|NC_017090(9694):5243-5623:1 ^GeneID:11948296^ Halogeometricum pleomorphic virus 1, complete genome.|neighbours:ID:YP_005454302.1(1),ID:YP_005454304.1(-1)|neighbour_genes:ORF8,ORF10|
27,Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk,ID:YP_005454304.1 |[Halogeometricum pleomorphic virus 1]||Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk|ORF10|714|NC_017090(9694):5638-6351:-1 ^GeneID:11948297^ Halogeometricum pleomorphic virus 1, complete genome.|neighbours:ID:YP_005454303.1(1),ID:YP_005454305.1(-1)|neighbour_genes:ORF9,ORF11|
28,Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk,ID:YP_005454305.1 |[Halogeometricum pleomorphic virus 1]||Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk|ORF11|204|NC_017090(9694):6348-6551:-1 ^GeneID:11948298^ Halogeometricum pleomorphic virus 1, complete genome.|neighbours:ID:YP_005454304.1(-1),ID:YP_005454306.1(-1)|neighbour_genes:ORF10,ORF12|
29,Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk,ID:YP_005454306.1 |[Halogeometricum pleomorphic virus 1]||Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk|ORF12|222|NC_017090(9694):6555-6776:-1 ^GeneID:11948284^ Halogeometricum pleomorphic virus 1, complete genome.|neighbours:ID:YP_005454305.1(-1),ID:YP_005454307.1(-1)|neighbour_genes:ORF11,ORF13|
30,Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk,ID:YP_005454307.1 |[Halogeometricum pleomorphic virus 1]||Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk|ORF13|240|NC_017090(9694):6904-7143:-1 ^GeneID:11948285^ Halogeometricum pleomorphic virus 1, complete genome.|neighbours:ID:YP_005454306.1(-1),ID:YP_005454308.1(-1)|neighbour_genes:ORF12,ORF14|
31,Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk,ID:YP_005454308.1 |[Halogeometricum pleomorphic virus 1]||Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk|ORF14|1635|NC_017090(9694):7509-9143:-1 ^GeneID:11948286^ Halogeometricum pleomorphic virus 1, complete genome.|neighbours:ID:YP_005454307.1(-1),ID:YP_005454309.1(-1)|neighbour_genes:ORF13,ORF15|
32,Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk,ID:YP_005454309.1 |[Halogeometricum pleomorphic virus 1]||Halogeometricum-pleomorphic-virus-1_taxid_1156722.gbk|ORF15|357|NC_017090(9694):9140-9496:-1 ^GeneID:11948287^ Halogeometricum pleomorphic virus 1, complete genome.|neighbours:ID:YP_005454308.1(-1),end()|neighbour_genes:ORF14,end()|
33,Halorubrum-pleomorphic-virus-10_taxid_2507576.gbk,ID:YP_009819951.1 |[Halorubrum pleomorphic virus 10]||Halorubrum-pleomorphic-virus-10_taxid_2507576.gbk|VP2|411|NC_048157(9296):29-439:1 ^GeneID:55011391^ Halorubrum pleomorphic virus 10, complete genome.|neighbours:start(),ID:YP_009819952.1(1)|neighbour_genes:start(),hypothetical protein|
34,Halorubrum-pleomorphic-virus-10_taxid_2507576.gbk,ID:YP_009819952.1 |[Halorubrum pleomorphic virus 10]||Halorubrum-pleomorphic-virus-10_taxid_2507576.gbk|hypothetical protein|258|NC_048157(9296):439-696:1 ^GeneID:55011379^ Halorubrum pleomorphic virus 10, complete genome.|neighbours:ID:YP_009819951.1(1),ID:YP_009819953.1(1)|neighbour_genes:VP2,hypothetical protein|
35,Halorubrum-pleomorphic-virus-10_taxid_2507576.gbk,ID:YP_009819953.1 |[Halorubrum pleomorphic virus 10]||Halorubrum-pleomorphic-virus-10_taxid_2507576.gbk|hypothetical protein|531|NC_048157(9296):696-1226:1 ^GeneID:55011380^ Halorubrum pleomorphic virus 10, complete genome.|neighbours:ID:YP_009819952.1(1),ID:YP_009819954.1(1)|neighbour_genes:hypothetical protein,VP4 precursor|
36,Halorubrum-pleomorphic-virus-10_taxid_2507576.gbk,ID:YP_009819954.1 |[Halorubrum pleomorphic virus 10]||Halorubrum-pleomorphic-virus-10_taxid_2507576.gbk|VP4 precursor|1581|NC_048157(9296):1228-2808:1 ^GeneID:55011381^ Halorubrum pleomorphic virus 10, complete genome.|neighbours:ID:YP_009819953.1(1),ID:YP_009819955.1(1)|neighbour_genes:hypothetical protein,ORF5|
37,Halorubrum-pleomorphic-virus-10_taxid_2507576.gbk,ID:YP_009819955.1 |[Halorubrum pleomorphic virus 10]||Halorubrum-pleomorphic-virus-10_taxid_2507576.gbk|ORF5|537|NC_048157(9296):2836-3372:1 ^GeneID:55011382^ Halorubrum pleomorphic virus 10, complete genome.|neighbours:ID:YP_009819954.1(1),ID:YP_009819956.1(1)|neighbour_genes:VP4 precursor,ORF6|
38,Halorubrum-pleomorphic-virus-10_taxid_2507576.gbk,ID:YP_009819956.1 |[Halorubrum pleomorphic virus 10]||Halorubrum-pleomorphic-virus-10_taxid_2507576.gbk|ORF6|771|NC_048157(9296):3369-4139:1 ^GeneID:55011383^ Halorubrum pleomorphic virus 10, complete genome.|neighbours:ID:YP_009819955.1(1),ID:YP_009819957.1(1)|neighbour_genes:ORF5,ORF7|
39,Halorubrum-pleomorphic-virus-10_taxid_2507576.gbk,ID:YP_009819957.1 |[Halorubrum pleomorphic virus 10]||Halorubrum-pleomorphic-virus-10_taxid_2507576.gbk|ORF7|1113|NC_048157(9296):4136-5248:1 ^GeneID:55011384^ Halorubrum pleomorphic virus 10, complete genome.|neighbours:ID:YP_009819956.1(1),ID:YP_009819958.1(1)|neighbour_genes:ORF6,ORF9|
40,Halorubrum-pleomorphic-virus-10_taxid_2507576.gbk,ID:YP_009819958.1 |[Halorubrum pleomorphic virus 10]||Halorubrum-pleomorphic-virus-10_taxid_2507576.gbk|ORF9|399|NC_048157(9296):5411-5809:1 ^GeneID:55011385^ Halorubrum pleomorphic virus 10, complete genome.|neighbours:ID:YP_009819957.1(1),ID:YP_009819959.1(-1)|neighbour_genes:ORF7,hypothetical protein|
41,Halorubrum-pleomorphic-virus-10_taxid_2507576.gbk,ID:YP_009819959.1 |[Halorubrum pleomorphic virus 10]||Halorubrum-pleomorphic-virus-10_taxid_2507576.gbk|hypothetical protein|141|NC_048157(9296):5966-6106:-1 ^GeneID:55011386^ Halorubrum pleomorphic virus 10, complete genome.|neighbours:ID:YP_009819958.1(1),ID:YP_009819960.1(-1)|neighbour_genes:ORF9,ORF13|
42,Halorubrum-pleomorphic-virus-10_taxid_2507576.gbk,ID:YP_009819960.1 |[Halorubrum pleomorphic virus 10]||Halorubrum-pleomorphic-virus-10_taxid_2507576.gbk|ORF13|252|NC_048157(9296):6103-6354:-1 ^GeneID:55011387^ Halorubrum pleomorphic virus 10, complete genome.|neighbours:ID:YP_009819959.1(-1),ID:YP_009819961.1(-1)|neighbour_genes:hypothetical protein,ORF9|
43,Halorubrum-pleomorphic-virus-10_taxid_2507576.gbk,ID:YP_009819961.1 |[Halorubrum pleomorphic virus 10]||Halorubrum-pleomorphic-virus-10_taxid_2507576.gbk|ORF9|1617|NC_048157(9296):6717-8333:-1 ^GeneID:55011388^ Halorubrum pleomorphic virus 10, complete genome.|neighbours:ID:YP_009819960.1(-1),ID:YP_009819962.1(-1)|neighbour_genes:ORF13,hypothetical protein|
44,Halorubrum-pleomorphic-virus-10_taxid_2507576.gbk,ID:YP_009819962.1 |[Halorubrum pleomorphic virus 10]||Halorubrum-pleomorphic-virus-10_taxid_2507576.gbk|hypothetical protein|300|NC_048157(9296):8330-8629:-1 ^GeneID:55011389^ Halorubrum pleomorphic virus 10, complete genome.|neighbours:ID:YP_009819961.1(-1),ID:YP_009819963.1(-1)|neighbour_genes:ORF9,ORF12|
45,Halorubrum-pleomorphic-virus-10_taxid_2507576.gbk,ID:YP_009819963.1 |[Halorubrum pleomorphic virus 10]||Halorubrum-pleomorphic-virus-10_taxid_2507576.gbk|ORF12|261|NC_048157(9296):9012-9272:-1 ^GeneID:55011390^ Halorubrum pleomorphic virus 10, complete genome.|neighbours:ID:YP_009819962.1(-1),end()|neighbour_genes:hypothetical protein,end()|
46,Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk,ID:YP_009819964.1 |[Halorubrum pleomorphic virus 11]||Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk|VP2|411|NC_048158(9368):29-439:1 ^GeneID:55011407^ Halorubrum pleomorphic virus 11, complete genome.|neighbours:start(),ID:YP_009819965.1(1)|neighbour_genes:start(),hypothetical protein|
47,Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk,ID:YP_009819965.1 |[Halorubrum pleomorphic virus 11]||Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk|hypothetical protein|258|NC_048158(9368):439-696:1 ^GeneID:55011393^ Halorubrum pleomorphic virus 11, complete genome.|neighbours:ID:YP_009819964.1(1),ID:YP_009819966.1(1)|neighbour_genes:VP2,hypothetical protein|
48,Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk,ID:YP_009819966.1 |[Halorubrum pleomorphic virus 11]||Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk|hypothetical protein|531|NC_048158(9368):696-1226:1 ^GeneID:55011394^ Halorubrum pleomorphic virus 11, complete genome.|neighbours:ID:YP_009819965.1(1),ID:YP_009819967.1(1)|neighbour_genes:hypothetical protein,VP4 precursor|
49,Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk,ID:YP_009819967.1 |[Halorubrum pleomorphic virus 11]||Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk|VP4 precursor|1575|NC_048158(9368):1228-2802:1 ^GeneID:55011395^ Halorubrum pleomorphic virus 11, complete genome.|neighbours:ID:YP_009819966.1(1),ID:YP_009819968.1(1)|neighbour_genes:hypothetical protein,ORF5|
50,Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk,ID:YP_009819968.1 |[Halorubrum pleomorphic virus 11]||Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk|ORF5|573|NC_048158(9368):2809-3381:1 ^GeneID:55011396^ Halorubrum pleomorphic virus 11, complete genome.|neighbours:ID:YP_009819967.1(1),ID:YP_009819969.1(1)|neighbour_genes:VP4 precursor,ORF6|
51,Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk,ID:YP_009819969.1 |[Halorubrum pleomorphic virus 11]||Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk|ORF6|771|NC_048158(9368):3378-4148:1 ^GeneID:55011397^ Halorubrum pleomorphic virus 11, complete genome.|neighbours:ID:YP_009819968.1(1),ID:YP_009819970.1(1)|neighbour_genes:ORF5,ORF7|
52,Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk,ID:YP_009819970.1 |[Halorubrum pleomorphic virus 11]||Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk|ORF7|1113|NC_048158(9368):4145-5257:1 ^GeneID:55011398^ Halorubrum pleomorphic virus 11, complete genome.|neighbours:ID:YP_009819969.1(1),ID:YP_009819971.1(1)|neighbour_genes:ORF6,ORF9|
53,Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk,ID:YP_009819971.1 |[Halorubrum pleomorphic virus 11]||Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk|ORF9|399|NC_048158(9368):5420-5818:1 ^GeneID:55011399^ Halorubrum pleomorphic virus 11, complete genome.|neighbours:ID:YP_009819970.1(1),ID:YP_009819972.1(-1)|neighbour_genes:ORF7,hypothetical protein|
54,Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk,ID:YP_009819972.1 |[Halorubrum pleomorphic virus 11]||Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk|hypothetical protein|159|NC_048158(9368):5820-5978:-1 ^GeneID:55011400^ Halorubrum pleomorphic virus 11, complete genome.|neighbours:ID:YP_009819971.1(1),ID:YP_009819973.1(-1)|neighbour_genes:ORF9,hypothetical protein|
55,Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk,ID:YP_009819973.1 |[Halorubrum pleomorphic virus 11]||Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk|hypothetical protein|141|NC_048158(9368):5975-6115:-1 ^GeneID:55011401^ Halorubrum pleomorphic virus 11, complete genome.|neighbours:ID:YP_009819972.1(-1),ID:YP_009819974.1(-1)|neighbour_genes:hypothetical protein,ORF13|
56,Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk,ID:YP_009819974.1 |[Halorubrum pleomorphic virus 11]||Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk|ORF13|252|NC_048158(9368):6112-6363:-1 ^GeneID:55011402^ Halorubrum pleomorphic virus 11, complete genome.|neighbours:ID:YP_009819973.1(-1),ID:YP_009819975.1(-1)|neighbour_genes:hypothetical protein,ORF9|
57,Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk,ID:YP_009819975.1 |[Halorubrum pleomorphic virus 11]||Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk|ORF9|1617|NC_048158(9368):6727-8343:-1 ^GeneID:55011403^ Halorubrum pleomorphic virus 11, complete genome.|neighbours:ID:YP_009819974.1(-1),ID:YP_009819976.1(-1)|neighbour_genes:ORF13,hypothetical protein|
58,Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk,ID:YP_009819976.1 |[Halorubrum pleomorphic virus 11]||Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk|hypothetical protein|300|NC_048158(9368):8340-8639:-1 ^GeneID:55011404^ Halorubrum pleomorphic virus 11, complete genome.|neighbours:ID:YP_009819975.1(-1),ID:YP_009819977.1(-1)|neighbour_genes:ORF9,hypothetical protein|
59,Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk,ID:YP_009819977.1 |[Halorubrum pleomorphic virus 11]||Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk|hypothetical protein|135|NC_048158(9368):8636-8770:-1 ^GeneID:55011405^ Halorubrum pleomorphic virus 11, complete genome.|neighbours:ID:YP_009819976.1(-1),ID:YP_009819978.1(-1)|neighbour_genes:hypothetical protein,ORF12|
60,Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk,ID:YP_009819978.1 |[Halorubrum pleomorphic virus 11]||Halorubrum-pleomorphic-virus-11_taxid_2507577.gbk|ORF12|258|NC_048158(9368):9087-9344:-1 ^GeneID:55011406^ Halorubrum pleomorphic virus 11, complete genome.|neighbours:ID:YP_009819977.1(-1),end()|neighbour_genes:hypothetical protein,end()|
61,Halorubrum-pleomorphic-virus-12_taxid_2507578.gbk,ID:YP_009819935.1 |[Halorubrum pleomorphic virus 12]||Halorubrum-pleomorphic-virus-12_taxid_2507578.gbk|VP2|411|NC_048156(9944):25-435:1 ^GeneID:55011377^ Halorubrum pleomorphic virus 12, complete genome.|neighbours:start(),ID:YP_009819936.1(1)|neighbour_genes:start(),hypothetical protein|
62,Halorubrum-pleomorphic-virus-12_taxid_2507578.gbk,ID:YP_009819936.1 |[Halorubrum pleomorphic virus 12]||Halorubrum-pleomorphic-virus-12_taxid_2507578.gbk|hypothetical protein|258|NC_048156(9944):435-692:1 ^GeneID:55011362^ Halorubrum pleomorphic virus 12, complete genome.|neighbours:ID:YP_009819935.1(1),ID:YP_009819937.1(1)|neighbour_genes:VP2,hypothetical protein|
63,Halorubrum-pleomorphic-virus-12_taxid_2507578.gbk,ID:YP_009819937.1 |[Halorubrum pleomorphic virus 12]||Halorubrum-pleomorphic-virus-12_taxid_2507578.gbk|hypothetical protein|534|NC_048156(9944):692-1225:1 ^GeneID:55011363^ Halorubrum pleomorphic virus 12, complete genome.|neighbours:ID:YP_009819936.1(1),ID:YP_009819938.1(1)|neighbour_genes:hypothetical protein,VP4 precursor|
64,Halorubrum-pleomorphic-virus-12_taxid_2507578.gbk,ID:YP_009819938.1 |[Halorubrum pleomorphic virus 12]||Halorubrum-pleomorphic-virus-12_taxid_2507578.gbk|VP4 precursor|1581|NC_048156(9944):1227-2807:1 ^GeneID:55011364^ Halorubrum pleomorphic virus 12, complete genome.|neighbours:ID:YP_009819937.1(1),ID:YP_009819939.1(1)|neighbour_genes:hypothetical protein,ORF5|
