"","cluster_name","size","taxa","Pfam_IDs","aa_file","na_file","taxids","Percentage_prevalence"
"49","67_putative_integrase",1,1,"","67_putative_integrase.faa","67_putative_integrase.fna","2011081",2.38095238095238
"50","68_hypothetical_protein",1,1,"","68_hypothetical_protein.faa","68_hypothetical_protein.fna","2011081",2.38095238095238
"51","69_hypothetical_protein",1,1,"","69_hypothetical_protein.faa","69_hypothetical_protein.fna","2011081",2.38095238095238
"52","70_hypothetical_protein",1,1,"","70_hypothetical_protein.faa","70_hypothetical_protein.fna","2011081",2.38095238095238
"53","71_hypothetical_protein",1,1,"PF17525_","71_hypothetical_protein.faa","71_hypothetical_protein.fna","2011081",2.38095238095238
"54","72_hypothetical_protein",1,1,"","72_hypothetical_protein.faa","72_hypothetical_protein.fna","2011081",2.38095238095238
"55","73_rolling_circle_DNA_r..",6,6,"","73_rolling_circle_DNA_r...faa","73_rolling_circle_DNA_r...fna","1460070_1505528_384359_520962_1852598_247080",14.2857142857143
"56","74_hypothetical_protein",1,1,"","74_hypothetical_protein.faa","74_hypothetical_protein.fna","1460070",2.38095238095238
"57","75_resolvase",4,4,"PF00239_","75_resolvase.faa","75_resolvase.fna","1460070_384359_520962_1852598",9.52380952380952
"58","76_DNA_binding_protein",1,1,"","76_DNA_binding_protein.faa","76_DNA_binding_protein.fna","1460070",2.38095238095238
"59","77_single-stranded_DNA_..",6,6,"","77_single-stranded_DNA_...faa","77_single-stranded_DNA_...fna","1460070_1505528_384359_520962_1852598_247080",14.2857142857143
"60","78_highly_divergent_DNA..",1,1,"","78_highly_divergent_DNA...faa","78_highly_divergent_DNA...fna","1460070",2.38095238095238
"61","79_hypothetical_protein",1,1,"","79_hypothetical_protein.faa","79_hypothetical_protein.fna","1460070",2.38095238095238
"62","80_GRPE-like_protein",1,1,"","80_GRPE-like_protein.faa","80_GRPE-like_protein.fna","1460070",2.38095238095238
"63","81_minor_capsid_protein",1,1,"","81_minor_capsid_protein.faa","81_minor_capsid_protein.fna","1460070",2.38095238095238
"64","82_minor_capsid_protein",1,1,"","82_minor_capsid_protein.faa","82_minor_capsid_protein.fna","1460070",2.38095238095238
"65","83_phage_assembly_prote..",1,1,"","83_phage_assembly_prote...faa","83_phage_assembly_prote...fna","1460070",2.38095238095238
"66","84_termination_of_virio..",1,1,"","84_termination_of_virio...faa","84_termination_of_virio...fna","1460070",2.38095238095238
"67","85_termination_of_virio..",1,1,"PF17537_","85_termination_of_virio...faa","85_termination_of_virio...fna","1460070",2.38095238095238
"68","87_hypothetical_protein",1,1,"","87_hypothetical_protein.faa","87_hypothetical_protein.fna","1460070",2.38095238095238
"69","88_hypothetical_protein",1,1,"","88_hypothetical_protein.faa","88_hypothetical_protein.fna","1460070",2.38095238095238
"70","89_hypothetical_protein",4,4,"","89_hypothetical_protein.faa","89_hypothetical_protein.fna","926543_1150992_384360_1354496",9.52380952380952
"71","90_putative_minor_coat_..",6,6,"","90_putative_minor_coat_...faa","90_putative_minor_coat_...fna","926543_1505528_384359_520962_1852598_247080",14.2857142857143
"72","91_putative_minor_coat_..",1,1,"","91_putative_minor_coat_...faa","91_putative_minor_coat_...fna","926543",2.38095238095238
"73","92_putative_major_coat_..",2,2,"PF05356_","92_putative_major_coat_...faa","92_putative_major_coat_...fna","926543_247080",4.76190476190476
"74","93_putative_minor_coat_..",1,1,"","93_putative_minor_coat_...faa","93_putative_minor_coat_...fna","926543",2.38095238095238
"75","94_putative_minor_coat_..",2,2,"PF10734_","94_putative_minor_coat_...faa","94_putative_minor_coat_...fna","926543_247080",4.76190476190476
"76","96_hypothetical_protein",1,1,"","96_hypothetical_protein.faa","96_hypothetical_protein.fna","926543",2.38095238095238
"77","207_putative_replication..",21,20,"PF02486_","207_putative_replication...faa","207_putative_replication...fna","926543_1150992_384360_1354496_2011087_1346893_1343494_334856_1027253_2785247_2785247_292443_1105327_642111_223524_181604_127511_127507_127508_127509_70203",47.6190476190476
"78","99_hypothetical_protein",2,2,"","99_hypothetical_protein.faa","99_hypothetical_protein.fna","1505528_1852598",4.76190476190476
"79","101_hypothetical_protein",4,4,"","101_hypothetical_protein.faa","101_hypothetical_protein.fna","1505528_384359_520962_1852598",9.52380952380952
"80","102_hypothetical_protein",3,3,"","102_hypothetical_protein.faa","102_hypothetical_protein.fna","1505528_520962_1852598",7.14285714285714
"81","103_hypothetical_protein",5,5,"","103_hypothetical_protein.faa","103_hypothetical_protein.fna","1505528_384359_520962_1852598_1343494",11.9047619047619
"82","104_hypothetical_protein",4,4,"","104_hypothetical_protein.faa","104_hypothetical_protein.fna","1505528_384359_520962_1852598",9.52380952380952
"83","105_hypothetical_protein",4,4,"","105_hypothetical_protein.faa","105_hypothetical_protein.fna","1505528_384359_520962_1852598",9.52380952380952
"84","106_hypothetical_protein",3,3,"PF10734_","106_hypothetical_protein.faa","106_hypothetical_protein.fna","1505528_384359_1852598",7.14285714285714
"85","107_hypothetical_protein",13,13,"PF05707_","107_hypothetical_protein.faa","107_hypothetical_protein.fna","1505528_384359_520962_1852598_1346893_1343494_334856_2785247_642111_223524_127511_127509_70203",30.952380952381
"86","108_hypothetical_protein",1,1,"","108_hypothetical_protein.faa","108_hypothetical_protein.fna","1505528",2.38095238095238
"87","110_hypothetical_protein",2,2,"","110_hypothetical_protein.faa","110_hypothetical_protein.fna","1505528_1852598",4.76190476190476
"88","112_hypothetical_protein",1,1,"","112_hypothetical_protein.faa","112_hypothetical_protein.fna","384359",2.38095238095238
"89","113_hypothetical_protein",4,4,"","113_hypothetical_protein.faa","113_hypothetical_protein.fna","384359_1150992_384360_1354496",9.52380952380952
"90","116_hypothetical_protein",1,1,"","116_hypothetical_protein.faa","116_hypothetical_protein.fna","384359",2.38095238095238
"91","123_hypothetical_protein",2,2,"","123_hypothetical_protein.faa","123_hypothetical_protein.fna","384359_520962",4.76190476190476
"92","125_hypothetical_protein",2,2,"","125_hypothetical_protein.faa","125_hypothetical_protein.fna","384359_520962",4.76190476190476
"93","127_hypothetical_protein",1,1,"","127_hypothetical_protein.faa","127_hypothetical_protein.fna","520962",2.38095238095238
"94","128_hypothetical_protein",1,1,"","128_hypothetical_protein.faa","128_hypothetical_protein.fna","520962",2.38095238095238
"95","135_hypothetical_protein",3,3,"","135_hypothetical_protein.faa","135_hypothetical_protein.fna","520962_1343494_334856",7.14285714285714
"96","144_major_coat_protein",3,3,"PF05356_","144_major_coat_protein.faa","144_major_coat_protein.fna","1150992_384360_1354496",7.14285714285714
"97","145_hypothetical_protein",3,3,"","145_hypothetical_protein.faa","145_hypothetical_protein.fna","1150992_384360_1354496",7.14285714285714
"98","146_hypothetical_protein",3,3,"","146_hypothetical_protein.faa","146_hypothetical_protein.fna","1150992_384360_1354496",7.14285714285714
"99","147_hypothetical_protein",3,3,"","147_hypothetical_protein.faa","147_hypothetical_protein.fna","1150992_384360_1354496",7.14285714285714
"100","148_hypothetical_protein",3,3,"PF10734_","148_hypothetical_protein.faa","148_hypothetical_protein.fna","1150992_384360_1354496",7.14285714285714
"101","150_hypothetical_protein",2,2,"PF02178_","150_hypothetical_protein.faa","150_hypothetical_protein.fna","1150992_384360",4.76190476190476
"102","151_hypothetical_protein",2,2,"PF01724_","151_hypothetical_protein.faa","151_hypothetical_protein.fna","1150992_384360",4.76190476190476
"103","152_hypothetical_protein",1,1,"PF07022_","152_hypothetical_protein.faa","152_hypothetical_protein.fna","1150992",2.38095238095238
"104","153_hypothetical_protein",1,1,"","153_hypothetical_protein.faa","153_hypothetical_protein.fna","384360",2.38095238095238
"105","173_hypothetical_protein",1,1,"","173_hypothetical_protein.faa","173_hypothetical_protein.fna","1354496",2.38095238095238
"106","185_hypothetical_protein",1,1,"","185_hypothetical_protein.faa","185_hypothetical_protein.fna","1852598",2.38095238095238
"107","190_ORF3",1,1,"","190_ORF3.faa","190_ORF3.fna","247080",2.38095238095238
"108","192_ORF5",1,1,"","192_ORF5.faa","192_ORF5.fna","247080",2.38095238095238
"109","195_ORF8",1,1,"PF02178_","195_ORF8.faa","195_ORF8.fna","247080",2.38095238095238
"110","209_hypothetical_protein",3,3,"","209_hypothetical_protein.faa","209_hypothetical_protein.fna","2011087_1346893_1852597",7.14285714285714
"111","210_hypothetical_protein",3,3,"","210_hypothetical_protein.faa","210_hypothetical_protein.fna","2011087_1346893_1852597",7.14285714285714
"112","212_hypothetical_protein",5,5,"PF12375_","212_hypothetical_protein.faa","212_hypothetical_protein.fna","2011087_1346893_1343494_334856_1027253",11.9047619047619
"113","213_hypothetical_protein",1,1,"PF12472_","213_hypothetical_protein.faa","213_hypothetical_protein.fna","2011087",2.38095238095238
"114","218_hypothetical_protein",2,2,"PF10734_","218_hypothetical_protein.faa","218_hypothetical_protein.fna","1346893_1852597",4.76190476190476
"115","220_trbP-related",3,3,"PF05857_","220_trbP-related.faa","220_trbP-related.fna","1346893_1852597_10862",7.14285714285714
"116","222_hypothetical_protein",12,12,"PF12472_","222_hypothetical_protein.faa","222_hypothetical_protein.fna","1346893_1343494_334856_1027253_1105327_642111_1340745_223524_181604_127507_1852597_10862",28.5714285714286
"117","223_hypothetical_protein",1,1,"","223_hypothetical_protein.faa","223_hypothetical_protein.fna","1346893",2.38095238095238
"118","226_hypothetical_protein",1,1,"","226_hypothetical_protein.faa","226_hypothetical_protein.fna","1343494",2.38095238095238
"119","228_hypothetical_protein",1,1,"","228_hypothetical_protein.faa","228_hypothetical_protein.fna","1343494",2.38095238095238
"120","229_hypothetical_protein",1,1,"","229_hypothetical_protein.faa","229_hypothetical_protein.fna","1343494",2.38095238095238
"121","230_hypothetical_protein",1,1,"","230_hypothetical_protein.faa","230_hypothetical_protein.fna","1343494",2.38095238095238
"122","239_hypothetical_protein",1,1,"","239_hypothetical_protein.faa","239_hypothetical_protein.fna","334856",2.38095238095238
"123","243_hypothetical_protein",1,1,"","243_hypothetical_protein.faa","243_hypothetical_protein.fna","1027253",2.38095238095238
"124","244_hypothetical_protein",1,1,"","244_hypothetical_protein.faa","244_hypothetical_protein.fna","1027253",2.38095238095238
"125","245_hypothetical_protein",1,1,"","245_hypothetical_protein.faa","245_hypothetical_protein.fna","1027253",2.38095238095238
"126","246_hypothetical_protein",1,1,"PF10734_","246_hypothetical_protein.faa","246_hypothetical_protein.fna","1027253",2.38095238095238
"127","250_II",1,1,"","250_II.faa","250_II.fna","1968339",2.38095238095238
"128","251_V",1,1,"","251_V.faa","251_V.fna","1968339",2.38095238095238
"129","252_VII",1,1,"","252_VII.faa","252_VII.fna","1968339",2.38095238095238
"130","253_IX",1,1,"","253_IX.faa","253_IX.fna","1968339",2.38095238095238
"131","254_VIII",1,1,"","254_VIII.faa","254_VIII.fna","1968339",2.38095238095238
"132","255_III",1,1,"PF18884_PF18884_","255_III.faa","255_III.fna","1968339",2.38095238095238
"133","256_VI",1,1,"","256_VI.faa","256_VI.fna","1968339",2.38095238095238
"134","258_protein_A",3,3,"","258_protein_A.faa","258_protein_A.fna","1449896_1449897_1074044",7.14285714285714
"135","259_protein_B",1,1,"","259_protein_B.faa","259_protein_B.fna","1449896",2.38095238095238
"136","260_protein_C",2,2,"","260_protein_C.faa","260_protein_C.fna","1449896_1074044",4.76190476190476
"137","261_protein_D",3,3,"","261_protein_D.faa","261_protein_D.fna","1449896_1449897_1074044",7.14285714285714
"138","262_protein_E",3,3,"","262_protein_E.faa","262_protein_E.fna","1449896_1449897_1074044",7.14285714285714
"139","263_protein_F",3,3,"","263_protein_F.faa","263_protein_F.fna","1449896_1449897_1074044",7.14285714285714
"140","264_protein_G",3,3,"","264_protein_G.faa","264_protein_G.fna","1449896_1449897_1074044",7.14285714285714
"141","265_protein_H",3,3,"PF05707_","265_protein_H.faa","265_protein_H.fna","1449896_1449897_1074044",7.14285714285714
"142","267_protein_B",1,1,"","267_protein_B.faa","267_protein_B.fna","1449897",2.38095238095238
"143","268_protein_C",1,1,"","268_protein_C.faa","268_protein_C.fna","1449897",2.38095238095238
"144","274_rstR",2,1,"PF01381_","274_rstR.faa","274_rstR.fna","2785247_2785247",2.38095238095238
"145","276_rstB",3,2,"PF07459_","276_rstB.faa","276_rstB.fna","2785247_2785247_1105327",4.76190476190476
"146","277_rstC",1,1,"","277_rstC.faa","277_rstC.fna","2785247",2.38095238095238
"147","281_cep",1,1,"","281_cep.faa","281_cep.fna","2785247",2.38095238095238
"148","282_hypothetical_protein",1,1,"PF16710_","282_hypothetical_protein.faa","282_hypothetical_protein.fna","2785247",2.38095238095238
"149","283_ace",5,5,"PF10734_","283_ace.faa","283_ace.fna","2785247_292443_1105327_127507_127508",11.9047619047619
"150","285_ctxA",1,1,"PF01375_","285_ctxA.faa","285_ctxA.fna","2785247",2.38095238095238
"151","286_ctxB",1,1,"PF01376_","286_ctxB.faa","286_ctxB.fna","2785247",2.38095238095238
"152","288_hypothetical_protein",9,9,"PF06950_","288_hypothetical_protein.faa","288_hypothetical_protein.fna","292443_642111_223524_181604_127511_127507_127508_127509_70203",21.4285714285714
"153","289_hypothetical_protein",1,1,"","289_hypothetical_protein.faa","289_hypothetical_protein.fna","292443",2.38095238095238
"154","290_hypothetical_protein",1,1,"","290_hypothetical_protein.faa","290_hypothetical_protein.fna","292443",2.38095238095238
"155","291_hypothetical_protein",1,1,"","291_hypothetical_protein.faa","291_hypothetical_protein.fna","292443",2.38095238095238
"156","292_hypothetical_protein",1,1,"","292_hypothetical_protein.faa","292_hypothetical_protein.fna","292443",2.38095238095238
"157","293_hypothetical_protein",1,1,"","293_hypothetical_protein.faa","293_hypothetical_protein.fna","292443",2.38095238095238
"158","296_hypothetical_protein",2,2,"","296_hypothetical_protein.faa","296_hypothetical_protein.fna","292443_1105327",4.76190476190476
"159","297_hypothetical_protein",1,1,"","297_hypothetical_protein.faa","297_hypothetical_protein.fna","292443",2.38095238095238
"160","298_hypothetical_protein",1,1,"","298_hypothetical_protein.faa","298_hypothetical_protein.fna","292443",2.38095238095238
"161","299_hypothetical_protein",1,1,"","299_hypothetical_protein.faa","299_hypothetical_protein.fna","1105327",2.38095238095238
"162","302_hypothetical_protein",1,1,"","302_hypothetical_protein.faa","302_hypothetical_protein.fna","1105327",2.38095238095238
"163","303_hypothetical_protein",3,3,"","303_hypothetical_protein.faa","303_hypothetical_protein.fna","1105327_127507_127508",7.14285714285714
"164","304_minor_capsid_protein",1,1,"","304_minor_capsid_protein.faa","304_minor_capsid_protein.fna","1105327",2.38095238095238
"165","308_hypothetical_protein",5,5,"","308_hypothetical_protein.faa","308_hypothetical_protein.fna","1105327_642111_223524_181604_127507",11.9047619047619
"166","312_hypothetical_protein",6,6,"","312_hypothetical_protein.faa","312_hypothetical_protein.fna","642111_223524_181604_127511_127509_70203",14.2857142857143
"167","313_major_capsid_protein",5,5,"","313_major_capsid_protein.faa","313_major_capsid_protein.fna","642111_223524_127511_127509_70203",11.9047619047619
"168","314_putative_minor_capsi..",3,3,"","314_putative_minor_capsi...faa","314_putative_minor_capsi...fna","642111_223524_70203",7.14285714285714
"169","315_minor_capsid_protein",9,9,"","315_minor_capsid_protein.faa","315_minor_capsid_protein.fna","642111_1340745_223524_181604_127511_127507_127508_83201_127509",21.4285714285714
"170","316_putative_minor_coat_..",6,6,"PF10734_","316_putative_minor_coat_...faa","316_putative_minor_coat_...fna","642111_223524_181604_127511_127509_70203",14.2857142857143
"171","320_hypothetical_protein",2,2,"","320_hypothetical_protein.faa","320_hypothetical_protein.fna","642111_223524",4.76190476190476
"172","321_orf113",1,1,"PF12961_","321_orf113.faa","321_orf113.fna","1340745",2.38095238095238
"173","322_orf698",2,2,"PF05840_","322_orf698.faa","322_orf698.fna","1340745_83201",4.76190476190476
"174","323_orf104",2,2,"","323_orf104.faa","323_orf104.fna","1340745_83201",4.76190476190476
"175","324_orf38",2,2,"","324_orf38.faa","324_orf38.fna","1340745_83201",4.76190476190476
"176","325_orf38-2",2,2,"","325_orf38-2.faa","325_orf38-2.fna","1340745_83201",4.76190476190476
"177","326_orf73",2,2,"PF19199_","326_orf73.faa","326_orf73.fna","1340745_83201",4.76190476190476
"178","328_orf149",2,2,"PF17537_","328_orf149.faa","328_orf149.fna","1340745_83201",4.76190476190476
"179","331_orf135",1,1,"PF12375_","331_orf135.faa","331_orf135.fna","1340745",2.38095238095238
"180","341_hypothetical_protein",1,1,"","341_hypothetical_protein.faa","341_hypothetical_protein.fna","223524",2.38095238095238
"181","344_hypothetical_protein",1,1,"","344_hypothetical_protein.faa","344_hypothetical_protein.fna","223524",2.38095238095238
"182","348_prim-VSK",2,2,"","348_prim-VSK.faa","348_prim-VSK.fna","181604_70203",4.76190476190476
"183","349_membrane_glycoprotei..",1,1,"","349_membrane_glycoprotei...faa","349_membrane_glycoprotei...fna","181604",2.38095238095238
"184","353_major_coat_protein",1,1,"","353_major_coat_protein.faa","353_major_coat_protein.fna","181604",2.38095238095238
"185","354_memb2",2,2,"","354_memb2.faa","354_memb2.fna","181604_70203",4.76190476190476
"186","357_VSK-tox1",1,1,"PF05707_","357_VSK-tox1.faa","357_VSK-tox1.fna","181604",2.38095238095238
"187","358_VSK_tox2",1,1,"","358_VSK_tox2.faa","358_VSK_tox2.fna","181604",2.38095238095238
"188","359_hypothetical_protein",2,2,"","359_hypothetical_protein.faa","359_hypothetical_protein.fna","181604_70203",4.76190476190476
"189","369_Vpf76",2,2,"","369_Vpf76.faa","369_Vpf76.fna","127507_127508",4.76190476190476
"190","374_Vpf497",1,1,"","374_Vpf497.faa","374_Vpf497.fna","127507",2.38095238095238
"191","384_Vpf215",1,1,"","384_Vpf215.faa","384_Vpf215.fna","127508",2.38095238095238
"192","404_hypothetical_protein",1,1,"","404_hypothetical_protein.faa","404_hypothetical_protein.fna","70203",2.38095238095238
"193","408_hypothetical_protein",1,1,"","408_hypothetical_protein.faa","408_hypothetical_protein.fna","70203",2.38095238095238
"194","409_hypothetical_protein",1,1,"","409_hypothetical_protein.faa","409_hypothetical_protein.fna","70203",2.38095238095238
"195","411_hypothetical_protein",1,1,"","411_hypothetical_protein.faa","411_hypothetical_protein.fna","70203",2.38095238095238
"196","412_hypothetical_protein",1,1,"","412_hypothetical_protein.faa","412_hypothetical_protein.fna","70203",2.38095238095238
"197","416_replication_initiati..",2,2,"PF11726_","416_replication_initiati...faa","416_replication_initiati...fna","1852597_10862",4.76190476190476
"198","419_major_coat_protein",1,1,"PF05356_","419_major_coat_protein.faa","419_major_coat_protein.fna","1852597",2.38095238095238
"199","424_hypothetical_protein",2,2,"","424_hypothetical_protein.faa","424_hypothetical_protein.fna","1852597_10862",4.76190476190476
"200","426_hypothetical_protein",1,1,"","426_hypothetical_protein.faa","426_hypothetical_protein.fna","1852597",2.38095238095238
"201","427_hypothetical_protein",1,1,"","427_hypothetical_protein.faa","427_hypothetical_protein.fna","1852597",2.38095238095238
"202","429_B_coat_protein",1,1,"","429_B_coat_protein.faa","429_B_coat_protein.fna","10862",2.38095238095238
"203","430_A_coat_protein",1,1,"","430_A_coat_protein.faa","430_A_coat_protein.fna","10862",2.38095238095238
"204","433_hypothetical_protein",1,1,"PF13511_","433_hypothetical_protein.faa","433_hypothetical_protein.fna","10862",2.38095238095238
"205","438_protein_B",1,1,"","438_protein_B.faa","438_protein_B.fna","1074044",2.38095238095238
