cluster	prevalence	term	what	familia	algoritmo
5_major_capsid_protein	79.06976744186046	T=1 icosahedral viral capsid [GO:0039615]	cc	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
6_minor_capsid_protein	2.3255813953488373	viral capsid [GO:0019028]	cc	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
83_hypothetical_protein	2.3255813953488373	Uniprot hit without GO [GO:XXXXXXX]	cc	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
84_minor_capsid_protein	2.3255813953488373	viral capsid [GO:0019028]	cc	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
87_hypothetical_protein	2.3255813953488373	Uniprot hit without GO [GO:XXXXXXX]	cc	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
89_nonstructural_protei..	2.3255813953488373	host cell cytoplasm [GO:0030430]	cc	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
89_nonstructural_protei..	2.3255813953488373	viral capsid [GO:0019028]	cc	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
9_minor_capsid_protein	37.2093023255814	host cell cytoplasm [GO:0030430]	cc	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
96_B	11.627906976744185	host cell cytoplasm [GO:0030430]	cc	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
96_B	11.627906976744185	viral scaffold [GO:0046806]	cc	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
96_B	11.627906976744185	cytoplasm [GO:0005737]	cc	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
97_K	11.627906976744185	Uniprot hit without GO [GO:XXXXXXX]	cc	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
99_D	11.627906976744185	host cell cytoplasm [GO:0030430]	cc	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
99_D	11.627906976744185	cytoplasm [GO:0005737]	cc	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
100_E	11.627906976744185	enzyme inhibitor activity [GO:0004857]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
101_J	9.30232558139535	DNA binding [GO:0003677]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
102_F	11.627906976744185	structural molecule activity [GO:0005198]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
104_H	11.627906976744185	identical protein binding [GO:0042802]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
19_replication_initiati..	86.04651162790698	ATP binding [GO:0005524]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
19_replication_initiati..	86.04651162790698	DNA ligase (ATP) activity [GO:0003910]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
19_replication_initiati..	86.04651162790698	endonuclease activity [GO:0004519]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
2_nonstructural_protei..	34.883720930232556	Uniprot hit without GO [GO:XXXXXXX]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
20_major_capsid_protein	4.651162790697675	structural molecule activity [GO:0005198]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
279_hypothetical_protein	2.3255813953488373	DNA binding [GO:0003677]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
280_hypothetical_protein	2.3255813953488373	Uniprot hit without GO [GO:XXXXXXX]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
281_hypothetical_protein	2.3255813953488373	Uniprot hit without GO [GO:XXXXXXX]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
29_hypothetical_protein	2.3255813953488373	Uniprot hit without GO [GO:XXXXXXX]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
30_hypothetical_protein	2.3255813953488373	Uniprot hit without GO [GO:XXXXXXX]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
31_hypothetical_protein	2.3255813953488373	Uniprot hit without GO [GO:XXXXXXX]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
33_hypothetical_protein	2.3255813953488373	Uniprot hit without GO [GO:XXXXXXX]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
36_putative_DNA_binding..	2.3255813953488373	DNA binding [GO:0003677]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
5_major_capsid_protein	79.06976744186046	structural molecule activity [GO:0005198]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
83_hypothetical_protein	2.3255813953488373	Uniprot hit without GO [GO:XXXXXXX]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
87_hypothetical_protein	2.3255813953488373	Uniprot hit without GO [GO:XXXXXXX]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
89_nonstructural_protei..	2.3255813953488373	DNA binding [GO:0003677]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
94_A	11.627906976744185	ATP binding [GO:0005524]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
94_A	11.627906976744185	DNA binding [GO:0003677]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
94_A	11.627906976744185	DNA ligase (ATP) activity [GO:0003910]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
94_A	11.627906976744185	endonuclease activity [GO:0004519]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
94_A	11.627906976744185	metal ion binding [GO:0046872]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
96_B	11.627906976744185	peptidase activity [GO:0008233]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
97_K	11.627906976744185	Uniprot hit without GO [GO:XXXXXXX]	mf	../results/Get_homologues/Microviridae/cluster_1_homologues_19062021_0758/	COG
