"","cluster_name","size","taxa","Pfam_IDs","aa_file","na_file","taxids","Percentage_prevalence"
"11","19_putative_capsid_prot..",1,1,"","19_putative_capsid_prot...faa","19_putative_capsid_prot...fna","1618239",0.72992700729927
"12","22_putative_capsid_prot..",1,1,"","22_putative_capsid_prot...faa","22_putative_capsid_prot...fna","1618240",0.72992700729927
"13","23_replication-associat..",8,8,"","23_replication-associat...faa","23_replication-associat...fna","1618232_1618246_1618253_1618259_1379720_1788440_1788449_1692248",5.83941605839416
"14","24_putative_capsid_prot..",1,1,"","24_putative_capsid_prot...faa","24_putative_capsid_prot...fna","1618232",0.72992700729927
"15","25_putative_capsid_prot..",2,2,"","25_putative_capsid_prot...faa","25_putative_capsid_prot...fna","1618245_1419711",1.45985401459854
"16","28_putative_capsid_prot..",1,1,"","28_putative_capsid_prot...faa","28_putative_capsid_prot...fna","1618246",0.72992700729927
"17","29_putative_capsid_prot..",4,4,"","29_putative_capsid_prot...faa","29_putative_capsid_prot...fna","1618247_1788443_1692249_2017082",2.91970802919708
"18","32_putative_capsid_prot..",1,1,"","32_putative_capsid_prot...faa","32_putative_capsid_prot...fna","1618248",0.72992700729927
"19","33_putative_capsid_prot..",2,2,"","33_putative_capsid_prot...faa","33_putative_capsid_prot...fna","1618249_1788442",1.45985401459854
"20","34_replication-associat..",2,2,"PF00799_","34_replication-associat...faa","34_replication-associat...fna","1618249_1788442",1.45985401459854
"21","35_putative_capsid_prot..",1,1,"","35_putative_capsid_prot...faa","35_putative_capsid_prot...fna","1618253",0.72992700729927
"22","38_putative_capsid_prot..",1,1,"","38_putative_capsid_prot...faa","38_putative_capsid_prot...fna","1618243",0.72992700729927
"23","40_putative_capsid_prot..",1,1,"","40_putative_capsid_prot...faa","40_putative_capsid_prot...fna","1618255",0.72992700729927
"24","42_putative_capsid_prot..",1,1,"","42_putative_capsid_prot...faa","42_putative_capsid_prot...fna","1618257",0.72992700729927
"25","44_putative_capsid_prot..",1,1,"","44_putative_capsid_prot...faa","44_putative_capsid_prot...fna","1618258",0.72992700729927
"26","45_putative_capsid_prot..",1,1,"","45_putative_capsid_prot...faa","45_putative_capsid_prot...fna","1618259",0.72992700729927
"27","48_putative_capsid_prot..",1,1,"","48_putative_capsid_prot...faa","48_putative_capsid_prot...fna","1618260",0.72992700729927
"28","50_putative_capsid_prot..",27,27,"PF02443_","50_putative_capsid_prot...faa","50_putative_capsid_prot...fna","759938_1868218_1868219_1329650_77856_142661_743290_1964372_126070_324685_400122_146032_400121_743300_1475143_232802_257468_133704_85708_720569_345250_1195373_1126411_349370_459957_1732201_1642515",19.7080291970803
"29","56_putative_capsid_prot..",37,37,"","56_putative_capsid_prot...faa","56_putative_capsid_prot...fna","2050585_2050586_2050587_1572237_1572239_2109365_2050038_742920_742922_742923_942037_942036_742915_742917_742918_942032_942034_942033_1520935_742924_1592764_1348500_1506568_942035_1234879_1234880_1234882_1234883_1574360_1574361_1574362_2152567_1530454_2038728_1345637_1755290_1795985",27.007299270073
"30","70_V2",1,1,"PF05080_","70_V2.faa","70_V2.fna","77856",0.72992700729927
"31","73_putative_capsid_prot..",3,3,"","73_putative_capsid_prot...faa","73_putative_capsid_prot...fna","1692246_1788449_1692263",2.18978102189781
"32","77_putative_capsid_prot..",1,1,"PF02443_PF02443_","77_putative_capsid_prot...faa","77_putative_capsid_prot...fna","1194757",0.72992700729927
"33","79_replication_associat..",7,7,"PF00910_","79_replication_associat...faa","79_replication_associat...fna","2109365_1788454_1964372_2050038_1530454_1755290_1692258",5.10948905109489
"34","82_replication-associat..",1,1,"","82_replication-associat...faa","82_replication-associat...fna","1379720",0.72992700729927
"35","84_hypothetical_protein",1,1,"","84_hypothetical_protein.faa","84_hypothetical_protein.fna","1379720",0.72992700729927
"36","85_hypothetical_protein",1,1,"","85_hypothetical_protein.faa","85_hypothetical_protein.fna","1379720",0.72992700729927
"37","87_putative_viral_capsi..",1,1,"PF03898_","87_putative_viral_capsi...faa","87_putative_viral_capsi...fna","1379725",0.72992700729927
"38","88_hypothetical_protein",1,1,"","88_hypothetical_protein.faa","88_hypothetical_protein.fna","1379725",0.72992700729927
"39","90_hypothetical_protein",1,1,"","90_hypothetical_protein.faa","90_hypothetical_protein.fna","1788440",0.72992700729927
"40","91_hypothetical_protein",1,1,"","91_hypothetical_protein.faa","91_hypothetical_protein.fna","1788440",0.72992700729927
"41","93_hypothetical_protein",1,1,"","93_hypothetical_protein.faa","93_hypothetical_protein.fna","1788442",0.72992700729927
"42","96_hypothetical_protein",1,1,"","96_hypothetical_protein.faa","96_hypothetical_protein.fna","1788443",0.72992700729927
"43","99_hypothetical_protein",1,1,"","99_hypothetical_protein.faa","99_hypothetical_protein.fna","1788449",0.72992700729927
"44","102_hypothetical_protein",1,1,"","102_hypothetical_protein.faa","102_hypothetical_protein.fna","1788452",0.72992700729927
"45","103_hypothetical_protein",1,1,"","103_hypothetical_protein.faa","103_hypothetical_protein.fna","1788452",0.72992700729927
"46","105_hypothetical_protein",2,2,"","105_hypothetical_protein.faa","105_hypothetical_protein.fna","1788454_1959845",1.45985401459854
"47","111_putative_replication..",1,1,"PF02407_","111_putative_replication...faa","111_putative_replication...fna","2050038",0.72992700729927
"48","112_hypothetical_protein",1,1,"","112_hypothetical_protein.faa","112_hypothetical_protein.fna","126070",0.72992700729927
"49","114_hypothetical_protein",2,2,"","114_hypothetical_protein.faa","114_hypothetical_protein.fna","126070_324685",1.45985401459854
"50","115_hypothetical_protein",1,1,"","115_hypothetical_protein.faa","115_hypothetical_protein.fna","126070",0.72992700729927
"51","120_Cap_protein",2,2,"","120_Cap_protein.faa","120_Cap_protein.fna","1673638_2006585",1.45985401459854
"52","156_putative_capsid_prot..",1,1,"","156_putative_capsid_prot...faa","156_putative_capsid_prot...fna","1692247",0.72992700729927
"53","179_ORFC2",3,3,"","179_ORFC2.faa","179_ORFC2.fna","324685_146032_257468",2.18978102189781
"54","185_capsid_protein",1,1,"","185_capsid_protein.faa","185_capsid_protein.fna","1380894",0.72992700729927
"55","191_putative_Cap",1,1,"","191_putative_Cap.faa","191_putative_Cap.fna","2249941",0.72992700729927
"56","195_hypothetical_protein",1,1,"","195_hypothetical_protein.faa","195_hypothetical_protein.fna","400122",0.72992700729927
"57","200_putative_cap_protein",1,1,"","200_putative_cap_protein.faa","200_putative_cap_protein.fna","2006642",0.72992700729927
"58","202_hypothetical_protein",1,1,"","202_hypothetical_protein.faa","202_hypothetical_protein.fna","2016457",0.72992700729927
"59","205_capsid_protein",1,1,"","205_capsid_protein.faa","205_capsid_protein.fna","2016459",0.72992700729927
"60","206_hypothetical_protein",1,1,"","206_hypothetical_protein.faa","206_hypothetical_protein.fna","146032",0.72992700729927
"61","211_hypothetical_protein",1,1,"","211_hypothetical_protein.faa","211_hypothetical_protein.fna","400121",0.72992700729927
"62","226_putative_structural_..",1,1,"","226_putative_structural_...faa","226_putative_structural_...fna","1173709",0.72992700729927
"63","227_putative_capsid_prot..",2,2,"","227_putative_capsid_prot...faa","227_putative_capsid_prot...fna","1692253_1692259",1.45985401459854
"64","229_putative_capsid_prot..",1,1,"","229_putative_capsid_prot...faa","229_putative_capsid_prot...fna","1692254",0.72992700729927
"65","230_putative_replication..",1,1,"PF00799_PF08283_","230_putative_replication...faa","230_putative_replication...fna","1692254",0.72992700729927
"66","238_Cap",1,1,"PF02443_","238_Cap.faa","238_Cap.fna","1959844",0.72992700729927
"67","242_capsid",1,1,"","242_capsid.faa","242_capsid.fna","1611039",0.72992700729927
"68","244_Cap",1,1,"","244_Cap.faa","244_Cap.fna","2169856",0.72992700729927
"69","250_ORFV2",1,1,"","250_ORFV2.faa","250_ORFV2.fna","257468",0.72992700729927
"70","253_capsid_protein",3,3,"","253_capsid_protein.faa","253_capsid_protein.fna","1795983_1795984_2293301",2.18978102189781
"71","260_capsid_protein",1,1,"PF02443_","260_capsid_protein.faa","260_capsid_protein.fna","2294094",0.72992700729927
"72","264_putative_capsid_prot..",1,1,"","264_putative_capsid_prot...faa","264_putative_capsid_prot...fna","1692258",0.72992700729927
"73","267_putative_capsid_prot..",1,1,"","267_putative_capsid_prot...faa","267_putative_capsid_prot...fna","1692260",0.72992700729927
"74","271_nonstructural_protei..",1,1,"","271_nonstructural_protei...faa","271_nonstructural_protei...fna","1419711",0.72992700729927
"75","273_putative_capsid_prot..",1,1,"PF02443_","273_putative_capsid_prot...faa","273_putative_capsid_prot...fna","1692261",0.72992700729927
"76","274_hypothetical_protein",1,1,"","274_hypothetical_protein.faa","274_hypothetical_protein.fna","2057942",0.72992700729927
"77","276_capsid_protein",1,1,"","276_capsid_protein.faa","276_capsid_protein.fna","2057942",0.72992700729927
"78","280_ORF3",1,1,"PF05614_","280_ORF3.faa","280_ORF3.fna","85708",0.72992700729927
"79","288_putative_replication..",1,1,"","288_putative_replication...faa","288_putative_replication...fna","1692263",0.72992700729927
"80","295_hypothetical_protein",1,1,"","295_hypothetical_protein.faa","295_hypothetical_protein.fna","349370",0.72992700729927
"81","302_ORFV2",1,1,"","302_ORFV2.faa","302_ORFV2.fna","1642515",0.72992700729927
"82","304_ORFC2",1,1,"","304_ORFC2.faa","304_ORFC2.fna","1642515",0.72992700729927
