11,Alces-alces-faeces-associated-microvirus-MP11-5517_taxid_2219134.gbk,ID:YP_009551409.1 |[Alces alces faeces associated microvirus MP11 5517]||Alces-alces-faeces-associated-microvirus-MP11-5517_taxid_2219134.gbk|major capsid protein|1629|NC_040342(5398):2766-4394:1 ^GeneID:41702186^ Alces alces faeces associated microvirus MP11 5517, complete genome.|neighbours:ID:YP_009551408.1(1),ID:YP_009551410.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
12,Alces-alces-faeces-associated-microvirus-MP11-5517_taxid_2219134.gbk,ID:YP_009551410.1 |[Alces alces faeces associated microvirus MP11 5517]||Alces-alces-faeces-associated-microvirus-MP11-5517_taxid_2219134.gbk|hypothetical protein|114|NC_040342(5398):5216-5329:1 ^GeneID:41702187^ Alces alces faeces associated microvirus MP11 5517, complete genome.|neighbours:ID:YP_009551409.1(1),end()|neighbour_genes:major capsid protein,end()|
13,Alces-alces-faeces-associated-microvirus-MP12-5423_taxid_2219135.gbk,ID:YP_009551370.1 |[Alces alces faeces associated microvirus MP12 5423]||Alces-alces-faeces-associated-microvirus-MP12-5423_taxid_2219135.gbk|replication initiati..|1047|NC_040328(5360):1-1047:1 ^GeneID:41702195^ Alces alces faeces associated microvirus MP12 5423, complete genome.|neighbours:start(),ID:YP_009551371.1(1)|neighbour_genes:start(),hypothetical protein|
14,Alces-alces-faeces-associated-microvirus-MP12-5423_taxid_2219135.gbk,ID:YP_009551371.1 |[Alces alces faeces associated microvirus MP12 5423]||Alces-alces-faeces-associated-microvirus-MP12-5423_taxid_2219135.gbk|hypothetical protein|117|NC_040328(5360):1846-1962:1 ^GeneID:41702196^ Alces alces faeces associated microvirus MP12 5423, complete genome.|neighbours:ID:YP_009551370.1(1),ID:YP_009551372.1(1)|neighbour_genes:replication initiati..,minor capsid protein|
15,Alces-alces-faeces-associated-microvirus-MP12-5423_taxid_2219135.gbk,ID:YP_009551372.1 |[Alces alces faeces associated microvirus MP12 5423]||Alces-alces-faeces-associated-microvirus-MP12-5423_taxid_2219135.gbk|minor capsid protein|255|NC_040328(5360):2138-2392:1 ^GeneID:41702197^ Alces alces faeces associated microvirus MP12 5423, complete genome.|neighbours:ID:YP_009551371.1(1),ID:YP_009551373.1(1)|neighbour_genes:hypothetical protein,nonstructural protei..|
16,Alces-alces-faeces-associated-microvirus-MP12-5423_taxid_2219135.gbk,ID:YP_009551373.1 |[Alces alces faeces associated microvirus MP12 5423]||Alces-alces-faeces-associated-microvirus-MP12-5423_taxid_2219135.gbk|nonstructural protei..|678|NC_040328(5360):2421-3098:1 ^GeneID:41702194^ Alces alces faeces associated microvirus MP12 5423, complete genome.|neighbours:ID:YP_009551372.1(1),ID:YP_009551374.1(1)|neighbour_genes:minor capsid protein,major capsid protein|
17,Alces-alces-faeces-associated-microvirus-MP12-5423_taxid_2219135.gbk,ID:YP_009551374.1 |[Alces alces faeces associated microvirus MP12 5423]||Alces-alces-faeces-associated-microvirus-MP12-5423_taxid_2219135.gbk|major capsid protein|1644|NC_040328(5360):3091-4734:1 ^GeneID:41702193^ Alces alces faeces associated microvirus MP12 5423, complete genome.|neighbours:ID:YP_009551373.1(1),ID:YP_009551375.1(1)|neighbour_genes:nonstructural protei..,minor capsid protein|
18,Alces-alces-faeces-associated-microvirus-MP12-5423_taxid_2219135.gbk,ID:YP_009551375.1 |[Alces alces faeces associated microvirus MP12 5423]||Alces-alces-faeces-associated-microvirus-MP12-5423_taxid_2219135.gbk|minor capsid protein|435|NC_040328(5360):4748-5182:1 ^GeneID:41702198^ Alces alces faeces associated microvirus MP12 5423, complete genome.|neighbours:ID:YP_009551374.1(1),end()|neighbour_genes:major capsid protein,end()|
19,Alces-alces-faeces-associated-microvirus-MP15-5067_taxid_2219136.gbk,ID:YP_009551479.1 |[Alces alces faeces associated microvirus MP15 5067]||Alces-alces-faeces-associated-microvirus-MP15-5067_taxid_2219136.gbk|replication initiati..|915|NC_040374(5004):1-915:1 ^GeneID:41702200^ Alces alces faeces associated microvirus MP15 5067, complete genome.|neighbours:start(),ID:YP_009551480.1(1)|neighbour_genes:start(),major capsid protein|
20,Alces-alces-faeces-associated-microvirus-MP15-5067_taxid_2219136.gbk,ID:YP_009551480.1 |[Alces alces faeces associated microvirus MP15 5067]||Alces-alces-faeces-associated-microvirus-MP15-5067_taxid_2219136.gbk|major capsid protein|1881|NC_040374(5004):1137-3017:1 ^GeneID:41702201^ Alces alces faeces associated microvirus MP15 5067, complete genome.|neighbours:ID:YP_009551479.1(1),ID:YP_009551481.1(1)|neighbour_genes:replication initiati..,hypothetical protein|
21,Alces-alces-faeces-associated-microvirus-MP15-5067_taxid_2219136.gbk,ID:YP_009551481.1 |[Alces alces faeces associated microvirus MP15 5067]||Alces-alces-faeces-associated-microvirus-MP15-5067_taxid_2219136.gbk|hypothetical protein|423|NC_040374(5004):3028-3450:1 ^GeneID:41702203^ Alces alces faeces associated microvirus MP15 5067, complete genome.|neighbours:ID:YP_009551480.1(1),ID:YP_009551482.1(1)|neighbour_genes:major capsid protein,minor capsid protein|
22,Alces-alces-faeces-associated-microvirus-MP15-5067_taxid_2219136.gbk,ID:YP_009551482.1 |[Alces alces faeces associated microvirus MP15 5067]||Alces-alces-faeces-associated-microvirus-MP15-5067_taxid_2219136.gbk|minor capsid protein|918|NC_040374(5004):4000-4917:1 ^GeneID:41702202^ Alces alces faeces associated microvirus MP15 5067, complete genome.|neighbours:ID:YP_009551481.1(1),end()|neighbour_genes:hypothetical protein,end()|
23,Alces-alces-faeces-associated-microvirus-MP18-4940_taxid_2219137.gbk,ID:YP_009551475.1 |[Alces alces faeces associated microvirus MP18 4940]||Alces-alces-faeces-associated-microvirus-MP18-4940_taxid_2219137.gbk|replication initiati..|1071|NC_040373(4892):1-1071:1 ^GeneID:41702206^ Alces alces faeces associated microvirus MP18 4940, complete genome.|neighbours:start(),ID:YP_009551476.1(1)|neighbour_genes:start(),nonstructural protei..|
24,Alces-alces-faeces-associated-microvirus-MP18-4940_taxid_2219137.gbk,ID:YP_009551476.1 |[Alces alces faeces associated microvirus MP18 4940]||Alces-alces-faeces-associated-microvirus-MP18-4940_taxid_2219137.gbk|nonstructural protei..|240|NC_040373(4892):1425-1664:1 ^GeneID:41702207^ Alces alces faeces associated microvirus MP18 4940, complete genome.|neighbours:ID:YP_009551475.1(1),ID:YP_009551477.1(1)|neighbour_genes:replication initiati..,minor capsid protein|
25,Alces-alces-faeces-associated-microvirus-MP18-4940_taxid_2219137.gbk,ID:YP_009551477.1 |[Alces alces faeces associated microvirus MP18 4940]||Alces-alces-faeces-associated-microvirus-MP18-4940_taxid_2219137.gbk|minor capsid protein|477|NC_040373(4892):1664-2140:1 ^GeneID:41702205^ Alces alces faeces associated microvirus MP18 4940, complete genome.|neighbours:ID:YP_009551476.1(1),ID:YP_009551478.1(1)|neighbour_genes:nonstructural protei..,minor capsid protein|
26,Alces-alces-faeces-associated-microvirus-MP18-4940_taxid_2219137.gbk,ID:YP_009551478.1 |[Alces alces faeces associated microvirus MP18 4940]||Alces-alces-faeces-associated-microvirus-MP18-4940_taxid_2219137.gbk|minor capsid protein|915|NC_040373(4892):3800-4714:1 ^GeneID:41702208^ Alces alces faeces associated microvirus MP18 4940, complete genome.|neighbours:ID:YP_009551477.1(1),end()|neighbour_genes:minor capsid protein,end()|
27,Bdellovibrio-phage-phiMH2K_taxid_145579.gbk,ID:NP_073537.1 |[Bdellovibrio phage phiMH2K]||Bdellovibrio-phage-phiMH2K_taxid_145579.gbk|putative replication..|948|NC_002643(4594):1-4594:1 ^GeneID:918747^ |neighbours:start(),ID:NP_073538.1(1)|neighbour_genes:start(),major capsid protein|
28,Bdellovibrio-phage-phiMH2K_taxid_145579.gbk,ID:NP_073538.1 |[Bdellovibrio phage phiMH2K]||Bdellovibrio-phage-phiMH2K_taxid_145579.gbk|major capsid protein|1602|NC_002643(4594):1-1602:1 ^GeneID:918756^ Bdellovibrio phage phiMH2K, complete genome.|neighbours:ID:NP_073537.1(1),ID:NP_073539.1(1)|neighbour_genes:putative replication..,hypothetical protein|
29,Bdellovibrio-phage-phiMH2K_taxid_145579.gbk,ID:NP_073539.1 |[Bdellovibrio phage phiMH2K]||Bdellovibrio-phage-phiMH2K_taxid_145579.gbk|hypothetical protein|195|NC_002643(4594):267-461:1 ^GeneID:918755^ Bdellovibrio phage phiMH2K, complete genome.|neighbours:ID:NP_073538.1(1),ID:NP_073540.1(1)|neighbour_genes:major capsid protein,hypothetical protein|
30,Bdellovibrio-phage-phiMH2K_taxid_145579.gbk,ID:NP_073540.1 |[Bdellovibrio phage phiMH2K]||Bdellovibrio-phage-phiMH2K_taxid_145579.gbk|hypothetical protein|192|NC_002643(4594):425-616:1 ^GeneID:918754^ Bdellovibrio phage phiMH2K, complete genome.|neighbours:ID:NP_073539.1(1),ID:NP_073541.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
31,Bdellovibrio-phage-phiMH2K_taxid_145579.gbk,ID:NP_073541.1 |[Bdellovibrio phage phiMH2K]||Bdellovibrio-phage-phiMH2K_taxid_145579.gbk|hypothetical protein|213|NC_002643(4594):917-1129:1 ^GeneID:918751^ Bdellovibrio phage phiMH2K, complete genome.|neighbours:ID:NP_073540.1(1),ID:NP_073542.1(1)|neighbour_genes:hypothetical protein,minor capsid protein|
32,Bdellovibrio-phage-phiMH2K_taxid_145579.gbk,ID:NP_073542.1 |[Bdellovibrio phage phiMH2K]||Bdellovibrio-phage-phiMH2K_taxid_145579.gbk|minor capsid protein|600|NC_002643(4594):1684-2283:1 ^GeneID:918749^ Bdellovibrio phage phiMH2K, complete genome.|neighbours:ID:NP_073541.1(1),ID:NP_073543.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
33,Bdellovibrio-phage-phiMH2K_taxid_145579.gbk,ID:NP_073543.1 |[Bdellovibrio phage phiMH2K]||Bdellovibrio-phage-phiMH2K_taxid_145579.gbk|hypothetical protein|156|NC_002643(4594):1836-1991:1 ^GeneID:918752^ Bdellovibrio phage phiMH2K, complete genome.|neighbours:ID:NP_073542.1(1),ID:NP_073544.1(1)|neighbour_genes:minor capsid protein,minor capsid protein|
34,Bdellovibrio-phage-phiMH2K_taxid_145579.gbk,ID:NP_073544.1 |[Bdellovibrio phage phiMH2K]||Bdellovibrio-phage-phiMH2K_taxid_145579.gbk|minor capsid protein|456|NC_002643(4594):2330-2785:1 ^GeneID:918746^ Bdellovibrio phage phiMH2K, complete genome.|neighbours:ID:NP_073543.1(1),ID:NP_073545.1(1)|neighbour_genes:hypothetical protein,nonstructural protei..|
35,Bdellovibrio-phage-phiMH2K_taxid_145579.gbk,ID:NP_073545.1 |[Bdellovibrio phage phiMH2K]||Bdellovibrio-phage-phiMH2K_taxid_145579.gbk|nonstructural protei..|255|NC_002643(4594):3032-3286:1 ^GeneID:918753^ Bdellovibrio phage phiMH2K, complete genome.|neighbours:ID:NP_073544.1(1),ID:NP_073546.1(1)|neighbour_genes:minor capsid protein,putative DNA binding..|
36,Bdellovibrio-phage-phiMH2K_taxid_145579.gbk,ID:NP_073546.1 |[Bdellovibrio phage phiMH2K]||Bdellovibrio-phage-phiMH2K_taxid_145579.gbk|putative DNA binding..|117|NC_002643(4594):3516-3632:1 ^GeneID:918748^ Bdellovibrio phage phiMH2K, complete genome.|neighbours:ID:NP_073545.1(1),ID:NP_073547.1(1)|neighbour_genes:nonstructural protei..,hypothetical protein|
37,Bdellovibrio-phage-phiMH2K_taxid_145579.gbk,ID:NP_073547.1 |[Bdellovibrio phage phiMH2K]||Bdellovibrio-phage-phiMH2K_taxid_145579.gbk|hypothetical protein|330|NC_002643(4594):3997-4326:1 ^GeneID:918750^ Bdellovibrio phage phiMH2K, complete genome.|neighbours:ID:NP_073546.1(1),end()|neighbour_genes:putative DNA binding..,end()|
38,Cellulophaga-phage-phi12-2_taxid_1327969.gbk,ID:YP_008241483.1 |[Cellulophaga phage phi12:2]|phi12:2|Cellulophaga-phage-phi12-2_taxid_1327969.gbk|hypothetical protein|183|NC_021797(6453):23-205:1 ^GeneID:16880842^ Cellulophaga phage phi12:2, complete genome.|neighbours:start(),ID:YP_008241484.1(1)|neighbour_genes:start(),replication initiati..|
39,Cellulophaga-phage-phi12-2_taxid_1327969.gbk,ID:YP_008241484.1 |[Cellulophaga phage phi12:2]|phi12:2|Cellulophaga-phage-phi12-2_taxid_1327969.gbk|replication initiati..|1137|NC_021797(6453):211-1347:1 ^GeneID:16880839^ Cellulophaga phage phi12:2, complete genome.|neighbours:ID:YP_008241483.1(1),ID:YP_008241485.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
40,Cellulophaga-phage-phi12-2_taxid_1327969.gbk,ID:YP_008241485.1 |[Cellulophaga phage phi12:2]|phi12:2|Cellulophaga-phage-phi12-2_taxid_1327969.gbk|hypothetical protein|222|NC_021797(6453):1344-1565:1 ^GeneID:16880834^ Cellulophaga phage phi12:2, complete genome.|neighbours:ID:YP_008241484.1(1),ID:YP_008241486.1(1)|neighbour_genes:replication initiati..,structural protein|
41,Cellulophaga-phage-phi12-2_taxid_1327969.gbk,ID:YP_008241486.1 |[Cellulophaga phage phi12:2]|phi12:2|Cellulophaga-phage-phi12-2_taxid_1327969.gbk|structural protein|726|NC_021797(6453):1666-2391:1 ^GeneID:16880841^ Cellulophaga phage phi12:2, complete genome.|neighbours:ID:YP_008241485.1(1),ID:YP_008241487.1(1)|neighbour_genes:hypothetical protein,structural protein|
42,Cellulophaga-phage-phi12-2_taxid_1327969.gbk,ID:YP_008241487.1 |[Cellulophaga phage phi12:2]|phi12:2|Cellulophaga-phage-phi12-2_taxid_1327969.gbk|structural protein|285|NC_021797(6453):2396-2680:1 ^GeneID:16880836^ Cellulophaga phage phi12:2, complete genome.|neighbours:ID:YP_008241486.1(1),ID:YP_008241488.1(1)|neighbour_genes:structural protein,structural protein|
43,Cellulophaga-phage-phi12-2_taxid_1327969.gbk,ID:YP_008241488.1 |[Cellulophaga phage phi12:2]|phi12:2|Cellulophaga-phage-phi12-2_taxid_1327969.gbk|structural protein|489|NC_021797(6453):2774-3262:1 ^GeneID:16880845^ Cellulophaga phage phi12:2, complete genome.|neighbours:ID:YP_008241487.1(1),ID:YP_008241489.1(1)|neighbour_genes:structural protein,structural protein|
44,Cellulophaga-phage-phi12-2_taxid_1327969.gbk,ID:YP_008241489.1 |[Cellulophaga phage phi12:2]|phi12:2|Cellulophaga-phage-phi12-2_taxid_1327969.gbk|structural protein|159|NC_021797(6453):3281-3439:1 ^GeneID:16880844^ Cellulophaga phage phi12:2, complete genome.|neighbours:ID:YP_008241488.1(1),ID:YP_008241490.1(1)|neighbour_genes:structural protein,mannosyl-glycoprotei..|
45,Cellulophaga-phage-phi12-2_taxid_1327969.gbk,ID:YP_008241490.1 |[Cellulophaga phage phi12:2]|phi12:2|Cellulophaga-phage-phi12-2_taxid_1327969.gbk|mannosyl-glycoprotei..|561|NC_021797(6453):3414-3974:1 ^GeneID:16880838^ Cellulophaga phage phi12:2, complete genome.|neighbours:ID:YP_008241489.1(1),ID:YP_008241491.1(1)|neighbour_genes:structural protein,structural protein|
46,Cellulophaga-phage-phi12-2_taxid_1327969.gbk,ID:YP_008241491.1 |[Cellulophaga phage phi12:2]|phi12:2|Cellulophaga-phage-phi12-2_taxid_1327969.gbk|structural protein|417|NC_021797(6453):3949-4365:1 ^GeneID:16880835^ Cellulophaga phage phi12:2, complete genome.|neighbours:ID:YP_008241490.1(1),ID:YP_008241492.1(1)|neighbour_genes:mannosyl-glycoprotei..,structural protein|
47,Cellulophaga-phage-phi12-2_taxid_1327969.gbk,ID:YP_008241492.1 |[Cellulophaga phage phi12:2]|phi12:2|Cellulophaga-phage-phi12-2_taxid_1327969.gbk|structural protein|669|NC_021797(6453):4365-5033:1 ^GeneID:16880833^ Cellulophaga phage phi12:2, complete genome.|neighbours:ID:YP_008241491.1(1),ID:YP_008241493.1(1)|neighbour_genes:structural protein,structural protein|
48,Cellulophaga-phage-phi12-2_taxid_1327969.gbk,ID:YP_008241493.1 |[Cellulophaga phage phi12:2]|phi12:2|Cellulophaga-phage-phi12-2_taxid_1327969.gbk|structural protein|372|NC_021797(6453):5284-5655:1 ^GeneID:16880843^ Cellulophaga phage phi12:2, complete genome.|neighbours:ID:YP_008241492.1(1),ID:YP_008241494.1(1)|neighbour_genes:structural protein,hypothetical protein|
49,Cellulophaga-phage-phi12-2_taxid_1327969.gbk,ID:YP_008241494.1 |[Cellulophaga phage phi12:2]|phi12:2|Cellulophaga-phage-phi12-2_taxid_1327969.gbk|hypothetical protein|519|NC_021797(6453):5656-6174:1 ^GeneID:16880840^ Cellulophaga phage phi12:2, complete genome.|neighbours:ID:YP_008241493.1(1),ID:YP_008241495.1(1)|neighbour_genes:structural protein,structural protein|
50,Cellulophaga-phage-phi12-2_taxid_1327969.gbk,ID:YP_008241495.1 |[Cellulophaga phage phi12:2]|phi12:2|Cellulophaga-phage-phi12-2_taxid_1327969.gbk|structural protein|258|NC_021797(6453):6171-6428:1 ^GeneID:16880837^ Cellulophaga phage phi12:2, complete genome.|neighbours:ID:YP_008241494.1(1),end()|neighbour_genes:hypothetical protein,end()|
51,Cellulophaga-phage-phi12a-1_taxid_1327987.gbk,ID:YP_008242201.1 |[Cellulophaga phage phi12a:1]|phi12a:1|Cellulophaga-phage-phi12a-1_taxid_1327987.gbk|hypothetical protein|123|NC_021805(6478):83-205:1 ^GeneID:16797387^ Cellulophaga phage phi12a:1, complete genome.|neighbours:start(),ID:YP_008242202.1(1)|neighbour_genes:start(),replication initiati..|
52,Cellulophaga-phage-phi12a-1_taxid_1327987.gbk,ID:YP_008242202.1 |[Cellulophaga phage phi12a:1]|phi12a:1|Cellulophaga-phage-phi12a-1_taxid_1327987.gbk|replication initiati..|1137|NC_021805(6478):211-1347:1 ^GeneID:16797386^ Cellulophaga phage phi12a:1, complete genome.|neighbours:ID:YP_008242201.1(1),ID:YP_008242203.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
53,Cellulophaga-phage-phi12a-1_taxid_1327987.gbk,ID:YP_008242203.1 |[Cellulophaga phage phi12a:1]|phi12a:1|Cellulophaga-phage-phi12a-1_taxid_1327987.gbk|hypothetical protein|222|NC_021805(6478):1344-1565:1 ^GeneID:16797382^ Cellulophaga phage phi12a:1, complete genome.|neighbours:ID:YP_008242202.1(1),ID:YP_008242204.1(1)|neighbour_genes:replication initiati..,structural protein|
54,Cellulophaga-phage-phi12a-1_taxid_1327987.gbk,ID:YP_008242204.1 |[Cellulophaga phage phi12a:1]|phi12a:1|Cellulophaga-phage-phi12a-1_taxid_1327987.gbk|structural protein|726|NC_021805(6478):1664-2389:1 ^GeneID:16797378^ Cellulophaga phage phi12a:1, complete genome.|neighbours:ID:YP_008242203.1(1),ID:YP_008242205.1(1)|neighbour_genes:hypothetical protein,structural protein|
55,Cellulophaga-phage-phi12a-1_taxid_1327987.gbk,ID:YP_008242205.1 |[Cellulophaga phage phi12a:1]|phi12a:1|Cellulophaga-phage-phi12a-1_taxid_1327987.gbk|structural protein|423|NC_021805(6478):2394-2816:1 ^GeneID:16797380^ Cellulophaga phage phi12a:1, complete genome.|neighbours:ID:YP_008242204.1(1),ID:YP_008242206.1(1)|neighbour_genes:structural protein,structural protein|
56,Cellulophaga-phage-phi12a-1_taxid_1327987.gbk,ID:YP_008242206.1 |[Cellulophaga phage phi12a:1]|phi12a:1|Cellulophaga-phage-phi12a-1_taxid_1327987.gbk|structural protein|444|NC_021805(6478):2818-3261:1 ^GeneID:16797388^ Cellulophaga phage phi12a:1, complete genome.|neighbours:ID:YP_008242205.1(1),ID:YP_008242207.1(1)|neighbour_genes:structural protein,structural protein|
57,Cellulophaga-phage-phi12a-1_taxid_1327987.gbk,ID:YP_008242207.1 |[Cellulophaga phage phi12a:1]|phi12a:1|Cellulophaga-phage-phi12a-1_taxid_1327987.gbk|structural protein|159|NC_021805(6478):3308-3466:1 ^GeneID:16797383^ Cellulophaga phage phi12a:1, complete genome.|neighbours:ID:YP_008242206.1(1),ID:YP_008242208.1(1)|neighbour_genes:structural protein,mannosyl-glycoprotei..|
58,Cellulophaga-phage-phi12a-1_taxid_1327987.gbk,ID:YP_008242208.1 |[Cellulophaga phage phi12a:1]|phi12a:1|Cellulophaga-phage-phi12a-1_taxid_1327987.gbk|mannosyl-glycoprotei..|561|NC_021805(6478):3441-4001:1 ^GeneID:16797376^ Cellulophaga phage phi12a:1, complete genome.|neighbours:ID:YP_008242207.1(1),ID:YP_008242209.1(1)|neighbour_genes:structural protein,structural protein|
59,Cellulophaga-phage-phi12a-1_taxid_1327987.gbk,ID:YP_008242209.1 |[Cellulophaga phage phi12a:1]|phi12a:1|Cellulophaga-phage-phi12a-1_taxid_1327987.gbk|structural protein|417|NC_021805(6478):3976-4392:1 ^GeneID:16797379^ Cellulophaga phage phi12a:1, complete genome.|neighbours:ID:YP_008242208.1(1),ID:YP_008242210.1(1)|neighbour_genes:mannosyl-glycoprotei..,structural protein|
60,Cellulophaga-phage-phi12a-1_taxid_1327987.gbk,ID:YP_008242210.1 |[Cellulophaga phage phi12a:1]|phi12a:1|Cellulophaga-phage-phi12a-1_taxid_1327987.gbk|structural protein|669|NC_021805(6478):4392-5060:1 ^GeneID:16797385^ Cellulophaga phage phi12a:1, complete genome.|neighbours:ID:YP_008242209.1(1),ID:YP_008242211.1(1)|neighbour_genes:structural protein,structural protein|
61,Cellulophaga-phage-phi12a-1_taxid_1327987.gbk,ID:YP_008242211.1 |[Cellulophaga phage phi12a:1]|phi12a:1|Cellulophaga-phage-phi12a-1_taxid_1327987.gbk|structural protein|372|NC_021805(6478):5309-5680:1 ^GeneID:16797384^ Cellulophaga phage phi12a:1, complete genome.|neighbours:ID:YP_008242210.1(1),ID:YP_008242212.1(1)|neighbour_genes:structural protein,hypothetical protein|
62,Cellulophaga-phage-phi12a-1_taxid_1327987.gbk,ID:YP_008242212.1 |[Cellulophaga phage phi12a:1]|phi12a:1|Cellulophaga-phage-phi12a-1_taxid_1327987.gbk|hypothetical protein|519|NC_021805(6478):5681-6199:1 ^GeneID:16797381^ Cellulophaga phage phi12a:1, complete genome.|neighbours:ID:YP_008242211.1(1),ID:YP_008242213.1(1)|neighbour_genes:structural protein,structural protein|
63,Cellulophaga-phage-phi12a-1_taxid_1327987.gbk,ID:YP_008242213.1 |[Cellulophaga phage phi12a:1]|phi12a:1|Cellulophaga-phage-phi12a-1_taxid_1327987.gbk|structural protein|258|NC_021805(6478):6196-6453:1 ^GeneID:16797377^ Cellulophaga phage phi12a:1, complete genome.|neighbours:ID:YP_008242212.1(1),end()|neighbour_genes:hypothetical protein,end()|
64,Chimpanzee-faeces-associated-microphage-1_taxid_1676181.gbk,ID:YP_009259724.1 |[Chimpanzee faeces associated microphage 1]||Chimpanzee-faeces-associated-microphage-1_taxid_1676181.gbk|minor CP 2|918|NC_030472(4851):1-4851:1 ^GeneID:28267505^ |neighbours:start(),ID:YP_009259725.1(1)|neighbour_genes:start(),replication initiato..|
